レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609092110,2026-09-09,21,10R,12:58,2026-09-09T12:48:24.038125+09:00,3,一周,まわり足,直線,三嶌 誠司,36.6,7.64,7.67,福島 陽子,37.26,7.88,7.71,一色 凌雅,37.09,7.54,7.8,野中 一平,37.0,7.77,7.72,岡 暢祐,37.94,7.95,7.76,田中 宏樹,37.28,7.78,7.74
202609090505,2026-09-09,05,05R,13:01,2026-09-09T12:52:32.402791+09:00,3,一周,まわり足,直線,飯島 誠,37.5,6.37,7.0,田中 豪,37.91,5.84,7.2,伊藤 誠二,37.97,5.56,7.27,山本 兼士,38.51,5.63,7.2,木田 峰由季,37.82,5.42,7.23,吉田 俊彦,37.89,5.51,7.27
202609091706,2026-09-09,17,06R,13:09,2026-09-09T13:00:46.931489+09:00,3,一周,まわり足,直線,櫻井 優,37.85,5.81,7.28,吉武 真也,37.81,6.22,7.3,中山 雄太,38.26,6.17,7.31,丸尾 義孝,38.38,6.91,7.23,福田 翔吾,39.12,6.9,7.3,清水 攻二,37.97,6.71,7.26
202609091106,2026-09-09,11,06R,13:15,2026-09-09T13:06:21.247486+09:00,3,一周,まわり足,直線,数原 魁,37.57,5.78,8.2,塚越 海斗,37.89,5.87,8.1,小林 礼央,38.69,6.16,8.19,土井 歩夢,38.21,5.92,7.97,原田 朱理,38.58,6.19,8.13,藤井 公人,37.47,5.92,7.97
202609091606,2026-09-09,16,06R,13:20,2026-09-09T13:10:23.727438+09:00,3,一周,まわり足,直線,大塚 雅治,37.53,6.17,6.67,平田 さやか,37.27,5.8,6.93,松山 将吾,37.7,6.1,6.87,香月 大輝,37.47,5.53,6.9,末永 由楽,37.5,5.7,6.87,高橋 嗣穏,38.57,6.3,6.79
202609090406,2026-09-09,04,06R,13:22,2026-09-09T13:12:25.176001+09:00,3,一周,まわり足,直線,渡邉 真奈美,37.82,5.87,7.6,森田 梨湖,38.2,5.81,7.6,村上 奈穂,38.56,6.0,7.67,黒澤 めぐみ,37.9,6.07,7.57,佐藤 隆太郎,38.07,5.56,7.57,谷島 咲希,38.63,6.27,7.53
202609091410,2026-09-09,14,10R,13:23,2026-09-09T13:14:20.961811+09:00,3,一周,まわり足,直線,向井田 真紀,,5.97,7.33,千葉 真弥,,6.43,7.53,柴田 愛梨,,6.4,7.3,浜田 亜理沙,,6.47,7.33,田口 節子,,6.1,7.37,西岡 育未,,6.93,7.1
202609091307,2026-09-09,13,07R,13:27,2026-09-09T13:18:25.546081+09:00,2,一周,まわり足,,富永 修一,37.07,11.64,,富山 弘幸,37.18,11.46,,金田 諭,37.53,11.58,,黒田 剛,37.65,11.71,,古結 宏,37.8,11.68,,井上 尚悟,37.89,11.74,
202609090506,2026-09-09,05,06R,13:31,2026-09-09T13:22:24.360214+09:00,3,一周,まわり足,直線,平田 健之佑,37.48,5.68,7.07,佐藤 大介,38.01,5.85,7.23,石田 政吾,37.92,5.54,7.23,米本 圭佑,38.3,5.96,7.1,北中 元樹,37.98,5.97,7.28,芹澤 克彦,38.03,5.73,7.1
202609092111,2026-09-09,21,11R,13:34,2026-09-09T13:24:31.009535+09:00,3,一周,まわり足,直線,宗行 治哉,36.84,7.53,7.68,谷川 祐一,37.36,7.93,7.75,津田 裕絵,37.67,7.95,7.75,奈須 啓太,37.2,7.85,7.75,秋山 広一,37.06,7.82,7.78,金子 萌,36.91,7.72,7.76
202609091707,2026-09-09,17,07R,13:40,2026-09-09T13:30:22.433030+09:00,3,一周,まわり足,直線,柴田 友和,38.11,6.01,7.33,西野 翔太,37.68,5.79,7.24,有賀 達也,37.64,5.68,7.27,小林 京平,37.51,5.92,7.19,後藤 浩,37.79,5.98,7.37,藤本 遼磨,37.76,5.98,7.29
202609091107,2026-09-09,11,07R,13:43,2026-09-09T13:34:23.499998+09:00,3,一周,まわり足,直線,水谷 理人,37.2,5.9,8.22,廣部 大明,38.15,5.95,8.3,山本 幸也,38.48,5.97,8.23,金子 龍斗,38.39,6.23,8.1,早川 理稀,37.84,5.8,8.17,藤本 元輝,38.47,5.97,8.11
202609091607,2026-09-09,16,07R,13:50,2026-09-09T13:40:30.425299+09:00,3,一周,まわり足,直線,高山 智至,37.3,5.73,6.83,古賀 智之,37.46,5.87,6.8,石原 光,37.83,6.17,6.73,大澤 誠也,37.27,6.0,6.83,森永 淳,37.13,5.9,6.7,松尾 充,37.57,5.8,6.8
202609090407,2026-09-09,04,07R,13:53,2026-09-09T13:44:27.747437+09:00,3,一周,まわり足,直線,瀧川 千依,37.9,5.7,7.73,孫崎 百世,38.57,5.77,7.73,土屋 実沙希,39.37,6.06,7.87,岩崎 麗子,39.5,5.87,7.73,長田 頼宗,38.53,5.73,7.73,石井 裕美,38.73,5.83,7.88
202609091411,2026-09-09,14,11R,13:55,2026-09-09T13:46:27.798273+09:00,3,一周,まわり足,直線,北村 寧々,,6.0,7.23,魚谷 香織,,6.03,7.23,藤原 早菜,,6.0,7.27,佐藤 ほのか,,6.07,7.37,大山 千広,,5.77,7.4,松尾 夏海,,5.93,7.27
202609090507,2026-09-09,05,07R,14:01,2026-09-09T13:52:23.052351+09:00,3,一周,まわり足,直線,大崎 翔,37.43,6.03,6.97,田中 堅,37.3,5.83,6.97,大西 賢,38.07,5.83,7.04,鈴木 章司,37.73,6.56,6.9,畑田 汰一,37.1,5.62,7.03,吉川 昭男,37.42,5.82,7.1
202609091308,2026-09-09,13,08R,14:06,2026-09-09T13:56:27.760731+09:00,2,一周,まわり足,,岩崎 正哉,37.4,11.66,,高濱 芳久,37.23,11.69,,室田 泰史,37.28,11.64,,加木 郁,37.48,11.71,,山川 雄大,37.66,11.95,,河村 了,37.53,11.92,
202609091708,2026-09-09,17,08R,14:11,2026-09-09T14:02:25.141292+09:00,3,一周,まわり足,直線,幸野 史明,37.88,6.02,7.17,小黒 竜吾,37.67,6.16,7.37,権藤 俊光,37.72,6.12,7.2,木場 雄二郎,37.89,5.97,7.33,八戸 琉楓,37.86,5.92,7.28,堀本 和也,37.75,5.88,7.32
202609092112,2026-09-09,21,12R,14:13,2026-09-09T14:04:23.975173+09:00,3,一周,まわり足,直線,仲谷 颯仁,36.79,7.66,7.68,石川 真二,37.4,8.01,7.7,君島 秀三,37.5,7.98,7.74,鶴本 崇文,37.79,8.09,7.8,西野 雄貴,36.83,7.83,7.67,下寺 秀和,37.81,7.9,7.72
202609091108,2026-09-09,11,08R,14:16,2026-09-09T14:06:30.416352+09:00,3,一周,まわり足,直線,宮崎 心之介,37.7,5.6,8.23,大島 隆乃介,37.99,5.87,8.1,笹木 香吾,37.9,5.73,8.21,垂水 悠,37.82,5.81,8.13,藤田 俊祐,38.6,6.1,8.1,宇留田 翔平,38.26,6.1,7.93
202609090408,2026-09-09,04,08R,14:24,2026-09-09T14:14:26.865010+09:00,3,一周,まわり足,直線,真子 奈津実,38.13,5.74,7.77,土屋 蘭,38.4,5.83,7.67,永井 聖美,38.43,5.97,7.66,今井 裕梨,38.85,5.93,7.64,登 みひ果,38.59,6.17,7.72,村上 宗太郎,38.56,6.2,7.77
202609091608,2026-09-09,16,08R,14:23,2026-09-09T14:14:26.865010+09:00,3,一周,まわり足,直線,中山 将,37.11,6.17,6.6,井上 大輔,37.8,5.9,6.93,村岡 賢,37.73,5.97,7.0,古川 誠之,37.07,6.1,6.77,山口 亮,37.7,6.43,7.03,佐藤 右京,37.33,5.8,7.03
202609091412,2026-09-09,14,12R,14:28,2026-09-09T14:18:29.408976+09:00,3,一周,まわり足,直線,米丸 乃絵,,6.0,7.17,藤原 菜希,,5.93,7.27,安井 瑞紀,,5.93,7.27,赤井 睦,,6.07,7.33,西岡 成美,,6.17,7.27,平高 奈菜,,6.63,7.37
202609090508,2026-09-09,05,08R,14:32,2026-09-09T14:22:24.234489+09:00,3,一周,まわり足,直線,永田 秀二,37.03,5.87,6.93,伊藤 雄二,37.87,6.03,7.2,柳橋 宏紀,37.87,6.07,7.1,鋤柄 貴俊,37.47,5.7,7.2,寺本 昇平,37.7,5.5,7.17,堀井 涼平,38.03,5.67,7.33
202609091309,2026-09-09,13,09R,14:37,2026-09-09T14:28:33.341153+09:00,2,一周,まわり足,,川崎 誠志,37.42,11.51,,深水 慎一郎,37.74,11.69,,荒川 健太,37.96,12.01,,松本 浩貴,38.35,12.32,,佐々木 英樹,38.22,12.04,,渡邊 雄一郎,37.57,11.9,
202609091709,2026-09-09,17,09R,14:41,2026-09-09T14:32:30.588797+09:00,3,一周,まわり足,直線,安田 吉宏,38.03,6.14,7.3,中田 友也,37.94,6.26,7.42,杉山 貴博,37.88,6.16,7.37,佐竹 友樹,37.61,7.11,7.31,今村 暢孝,38.22,6.45,7.46,鈴木 裕隆,38.08,6.41,7.33
202609091109,2026-09-09,11,09R,14:45,2026-09-09T14:36:25.506305+09:00,3,一周,まわり足,直線,吉田 一心,37.2,5.73,8.24,楠 将太郎,38.3,6.3,8.27,遠藤 圭吾,38.23,6.17,8.03,松田 淳平,37.72,6.04,8.13,佐野 優都,37.65,5.79,8.1,上野 拓馬,37.99,6.24,8.07
202609091609,2026-09-09,16,09R,14:51,2026-09-09T14:42:32.398308+09:00,3,一周,まわり足,直線,後藤 翔之,37.07,6.07,6.73,國分 将太郎,37.5,6.16,6.63,上瀧 絢也,38.77,6.27,6.9,渋谷 明憲,37.17,5.83,6.93,池永 太,37.9,6.03,6.93,中北 涼,37.97,6.03,6.97
202609090409,2026-09-09,04,09R,14:56,2026-09-09T14:46:34.020370+09:00,3,一周,まわり足,直線,湯淺 紀香,38.13,5.63,7.67,小川 時光,38.8,5.9,7.83,金田 幸子,38.9,5.83,7.73,植竹 玲奈,37.93,5.93,7.73,落合 直子,38.6,6.03,7.7,西舘 果里,38.5,6.27,7.83
202609090509,2026-09-09,05,09R,15:04,2026-09-09T14:54:23.954927+09:00,3,一周,まわり足,直線,梶野 学志,37.04,6.2,6.83,松村 康太,37.5,5.9,7.1,吉田 俊彦,37.01,5.49,7.03,冨田 秀幸,37.53,5.67,7.23,安達 裕樹,37.41,5.66,7.11,大澤 大夢,37.76,5.8,7.13
202609091310,2026-09-09,13,10R,15:09,2026-09-09T15:00:55.894937+09:00,2,一周,まわり足,,大神 康司,37.41,11.61,,森定 晃史,37.45,11.73,,前田 翔,37.45,11.8,,村上 功祐,37.41,11.61,,藤田 浩人,37.48,11.71,,守屋 大地,37.4,11.64,
202609091710,2026-09-09,17,10R,15:14,2026-09-09T15:04:23.313701+09:00,3,一周,まわり足,直線,尾形 栄治,36.93,5.99,7.4,小坂 宗司,37.9,6.44,7.22,大串 重幸,37.73,6.1,7.34,村上 彰一,37.8,7.23,7.18,小宮 涼雅,38.16,5.88,7.57,堂原 洋史,38.31,6.59,7.55
