レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609091301,2026-09-09,13,01R,10:41,2026-09-09T10:56:28.498509+09:00,1044,まくり,4,向所　　浩二,"1'51""0",6,富山　　弘幸,"1'52""0",3,河村　　　了,"1'53""2",2,伊藤　　啓三,"1'54""7",1,米田　　隆弘,"1'57""2",5,上岡　　巧汰,"1'59""3",1,0.14,,2,0.12,,3,0.14,,4,0.04,,5,0.07,,6,0.14,,3,3,5.0,3.0,24.0,24.8
202609091701,2026-09-09,17,01R,10:46,2026-09-09T11:02:27.893380+09:00,1049,逃　げ,1,東　　　潤樹,"1'51""8",3,鈴木　　裕隆,"1'53""1",4,柴田　　友和,"1'55""3",6,小黒　　竜吾,"1'55""9",2,福田　　翔吾,"1'57""7",5,尾形　　栄治,"1'58""4",1,0.15,,2,0.15,,3,0.17,,4,0.21,,5,0.15,,6,0.23,,2,2,4.0,5.0,26.0,26.0
202609092106,2026-09-09,21,06R,10:48,2026-09-09T11:04:21.823398+09:00,1051,逃　げ,1,別府　　昌樹,"1'50""0",5,津田　　裕絵,"1'51""4",2,田中　　宏樹,"1'53""2",3,石川　　真二,"1'53""6",6,藤森　　陸斗,,4,冨成　　謙児,,1,0.19,,3,0.19,,2,0.14,,4,0.15,,5,0.15,,6,0.14,,2,2,5.0,5.0,24.7,26.0
202609091405,2026-09-09,14,05R,10:28,2026-09-09T11:08:23.916383+09:00,1055,まくり,4,新田　　芳美,"1'14""2",5,清埜　　翔子,"1'14""9",6,魚谷　　香織,"1'15""3",1,藤本　紗弥香,"1'15""8",3,向井田　真紀,,2,原村　　百那,,1,0.22,,2,0.19,,3,0.26,,4,0.08,,5,0.09,,6,0.07,,3,8,3.0,3.0,23.0,27.0
202609090401,2026-09-09,04,01R,10:55,2026-09-09T11:12:23.719424+09:00,1058,まくり,3,川尻　　泰輔,"1'53""5",6,永井　　聖美,"1'54""5",5,小林　　愛実,"1'56""2",1,植竹　　玲奈,"1'57""4",2,藤田　　美代,,4,瀧川　　千依,,1,0.21,,2,0.28,,3,0.14,,4,0.19,,5,0.18,,6,0.12,,2,6,4.0,4.0,32.0,26.0
202609091601,2026-09-09,16,01R,10:53,2026-09-09T11:14:20.737078+09:00,1058,抜　き,1,永井　　　源,"1'50""6",5,井上　　大輔,"1'51""5",4,中北　　　涼,"1'53""6",6,石原　　　光,"1'54""6",2,中嶋　　達也,,3,森　　　陽多,,1,0.13,,2,0.2,,3,0.19,,4,0.1,,5,0.09,,6,0.2,,3,5,2.0,3.0,23.0,27.0
202609090501,2026-09-09,05,01R,11:03,2026-09-09T11:22:30.608460+09:00,1107,まくり差し,4,大崎　　　翔,"1'50""7",3,芹澤　　克彦,"1'51""7",5,津久井　拓也,"1'53""2",6,鋤柄　　貴俊,"1'54""6",2,芝田　　京介,,1,高橋　　二朗,,1,0.26,,2,0.34,,3,0.22,,4,0.13,,6,0.12,,5,0.16,,2,5,2.0,2.0,29.0,25.0
202609091102,2026-09-09,11,02R,11:06,2026-09-09T11:22:30.608460+09:00,1109,差　し,2,小川　竜太朗,"1'52""3",1,丸山　　祐也,"1'52""9",6,大森　　　翼,"1'54""7",3,長谷川　晴哉,"1'55""2",5,廣部　　大明,,4,藤本　　元輝,,1,0.24,,2,0.16,,3,0.11,,4,0.25,,5,0.26,,6,0.19,,3,2,1.0,1.0,23.0,27.0
202609091302,2026-09-09,13,02R,11:09,2026-09-09T11:26:28.673910+09:00,1112,まくり,2,出畑　　孝典,"1'51""3",5,前田　　　翔,"1'51""8",3,井上　　尚悟,"1'53""3",6,高濱　　芳久,"1'54""3",1,佐々木　英樹,"1'56""7",4,福田　　柊人,"1'58""8",1,0.22,,2,0.1,,3,0.09,,5,0.16,,6,0.11,,4,0.09,,3,3,4.0,0.0,24.8,24.8
202609091702,2026-09-09,17,02R,11:11,2026-09-09T11:32:25.157975+09:00,1114,逃　げ,1,正木　　聖賢,"1'59""7",2,大庭　　元明,"1'59""9",5,小林　　京平,"2'00""5",6,佐竹　　友樹,"2'04""4",4,八戸　　琉楓,"2'06""6",,,,1,0.16,,2,0.13,,3,0.11,,4,0.18,,5,0.12,,6,0.08,,2,1,4.0,4.0,26.0,26.0
202609092107,2026-09-09,21,07R,11:18,2026-09-09T11:34:22.878940+09:00,1121,逃　げ,1,小池　　公生,"1'49""5",5,谷川　　祐一,"1'50""7",2,岡部　　大輔,"1'52""3",4,鈴木　　秀茉,"1'53""0",6,今泉　　博人,,3,仁科　さやか,,1,0.14,,2,0.17,,3,0.19,,4,0.11,,5,0.11,,6,0.15,,2,2,5.0,5.0,25.2,26.0
202609091406,2026-09-09,14,06R,10:58,2026-09-09T11:38:26.606860+09:00,1125,まくり,2,平高　　奈菜,"1'13""6",3,北村　　寧々,"1'14""8",4,千葉　　真弥,"1'15""6",1,西澤　日花里,"1'16""5",5,豊田　　　結,,6,高橋　　涼夏,,1,0.18,,2,0.07,,3,0.06,,4,0.06,,5,0.1,,6,0.19,,3,8,4.0,4.0,23.0,27.0
202609091602,2026-09-09,16,02R,11:22,2026-09-09T11:40:27.708051+09:00,1127,抜　き,3,古賀　　智之,"1'50""8",4,村岡　　　賢,"1'52""3",5,上瀧　　絢也,"1'53""5",6,永田　　義紘,"1'53""7",2,三嶌　さらら,,1,木山　　誠一,,1,0.11,,2,0.17,,3,0.04,,4,0.08,,5,0.02,,6,0.11,,3,5,2.0,3.0,23.0,27.0
202609090402,2026-09-09,04,02R,11:24,2026-09-09T11:46:25.758181+09:00,1127,差　し,2,菅野　はやか,"1'56""7",4,石井　　裕美,"1'58""4",3,西舘　　果里,"2'00""3",5,平山　　智加,"2'01""5",6,大澤　　真菜,,,,,1,0.15,,2,0.17,,3,0.13,,4,0.11,,5,0.11,,6,0.13,,2,5,8.0,5.0,30.0,26.0
202609090502,2026-09-09,05,02R,11:32,2026-09-09T11:48:29.210003+09:00,1136,まくり,3,安達　　裕樹,"1'50""8",5,吉川　　昭男,"1'52""1",1,伏田　　裕隆,"1'53""0",2,一柳　　和孝,"1'54""4",6,大澤　　普司,,4,西村　　豪洋,,1,0.14,,2,0.22,,5,0.19,,3,0.11,,4,0.13,,6,0.16,,2,5,2.0,2.0,29.0,25.0
202609091303,2026-09-09,13,03R,11:35,2026-09-09T11:50:28.938515+09:00,1138,逃　げ,1,藤田　　浩人,"1'50""6",5,金田　　　諭,"1'52""1",2,齊藤　　　優,"1'53""7",4,木山　　和幸,"1'54""9",6,荒川　　健太,"1'55""5",3,寺嶋　　　雄,"1'58""3",1,0.15,,2,0.1,,3,0.12,,4,0.12,,5,0.08,,6,0.08,,3,2,3.0,0.0,24.9,24.8
202609091703,2026-09-09,17,03R,11:40,2026-09-09T11:58:22.861124+09:00,1146,逃　げ,1,杉山　　貴博,"1'51""8",3,村上　　彰一,"1'53""2",4,田中　信一郎,"1'55""2",5,前田　　聖文,"1'56""4",2,堀本　　和也,"1'57""6",6,上馬場　風依,"1'57""7",1,0.1,,2,0.11,,3,0.1,,4,0.11,,5,0.12,,6,0.27,,2,1,6.0,6.0,27.0,26.0
202609091103,2026-09-09,11,03R,11:45,2026-09-09T12:01:01.644594+09:00,1148,逃　げ,1,大原　　祥昌,"1'50""8",2,渡邊　　雄斗,"1'52""1",6,山本　　幸也,"1'55""1",4,楠　　将太郎,"1'55""2",5,早川　　理稀,,3,藤田　　俊祐,,1,0.28,,2,0.38,,3,0.29,,4,0.43,,6,0.3,,5,0.19,,3,3,1.0,1.0,23.0,27.0
202609092108,2026-09-09,21,08R,11:50,2026-09-09T12:04:24.417702+09:00,1153,差　し,2,下寺　　秀和,"1'50""2",1,田川　　大貴,"1'51""5",6,井手　　良太,"1'52""2",3,池　　　千夏,"1'54""0",4,川上　　清人,,5,常盤　　海心,,1,0.15,,2,0.15,,3,0.15,,4,0.16,,5,0.14,,6,0.12,,2,2,5.0,5.0,25.1,26.0
202609091603,2026-09-09,16,03R,11:48,2026-09-09T12:06:26.628463+09:00,1153,差　し,2,古川　　誠之,"1'50""9",5,小池　　哲也,"1'52""1",1,坂井　　滉哉,"1'54""0",3,渋谷　　明憲,"1'54""4",6,渡邊　伸太郎,,4,原　　　豊土,,1,0.19,,2,0.17,,3,0.18,,4,0.2,,5,0.16,,6,0.21,,3,5,2.0,3.0,23.0,27.0
202609091407,2026-09-09,14,07R,11:28,2026-09-09T12:08:27.522462+09:00,1155,差　し,5,小野　　生奈,"1'14""1",3,喜多須　杏奈,"1'15""5",2,出口　舞有子,"1'16""1",1,佐藤　ほのか,"1'17""2",4,藤原　　菜希,,6,薗頭　　　心,,1,0.12,,2,0.13,,3,0.15,,4,0.14,,5,0.17,,6,0.23,,3,8,5.0,5.0,23.0,27.0
202609090403,2026-09-09,04,03R,11:53,2026-09-09T12:10:29.460944+09:00,1156,逃　げ,1,中谷　　朋子,"1'53""1",2,来田　　衣織,"1'54""2",4,門間　　雄大,"1'55""2",5,中村　　　尊,"1'55""6",3,真子　奈津実,,6,大橋　　由珠,,1,0.19,,2,0.11,,3,0.22,,4,0.17,,5,0.16,,6,0.24,,2,5,6.0,5.0,31.0,26.0
202609091304,2026-09-09,13,04R,11:59,2026-09-09T12:16:22.072893+09:00,1202,まくり差し,5,深水　慎一郎,"1'50""9",4,山田　　哲也,"1'51""8",1,富永　夏哉人,"1'53""6",6,村上　　功祐,"1'54""9",3,岩崎　　正哉,"1'56""6",2,上村　慎太郎,"2'00""7",1,0.28,,2,0.34,,3,0.21,,4,0.14,,5,0.19,,6,0.19,,3,4,3.0,0.0,24.4,24.8
202609090503,2026-09-09,05,03R,12:01,2026-09-09T12:18:28.889025+09:00,1205,逃　げ,1,鈴木　　章司,"1'51""4",6,北村　　征嗣,"1'52""7",5,藤田　　靖弘,"1'54""1",4,大澤　　大夢,"1'54""8",3,永田　　秀二,,2,乙津　　康志,,1,0.23,,2,0.23,,3,0.15,,4,0.15,,6,0.18,,5,0.19,,2,5,2.0,2.0,30.0,25.0
202609091704,2026-09-09,17,04R,12:10,2026-09-09T12:28:27.557586+09:00,1215,まくり差し,4,四宮　　与寛,"1'50""9",2,森野　　正弘,"1'51""9",5,町田　　洸希,"1'53""4",6,中田　　友也,"1'55""2",3,堂原　　洋史,"1'55""7",1,齋藤　　和政,"1'57""6",1,0.04,,2,0.03,,3,0.09,,4,0.11,,5,0.22,,6,0.26,,2,1,3.0,3.0,27.0,26.0
202609091104,2026-09-09,11,04R,12:14,2026-09-09T12:30:33.997252+09:00,1217,逃　げ,1,濱野　　斗馬,"1'50""1",2,村松　　栄太,"1'51""8",5,笹木　　香吾,"1'53""2",3,松田　　淳平,"1'54""2",6,鳥居塚　嶺王,,4,宮崎　心之介,,1,0.14,,2,0.15,,3,0.16,,4,0.39,,5,0.21,,6,0.23,,3,6,1.0,1.0,22.0,27.0
202609091408,2026-09-09,14,08R,12:05,2026-09-09T12:38:30.971026+09:00,1225,逃　げ,1,中田　　夕貴,"1'13""9",2,原田　　佑実,"1'15""3",4,米丸　　乃絵,"1'17""0",3,加藤　　奈月,"1'17""2",5,奥村　明日香,,6,古賀　　千晶,,1,0.22,,2,0.22,,3,0.22,,4,0.25,,5,0.24,,6,0.29,,3,8,6.0,6.0,23.0,27.0
202609091604,2026-09-09,16,04R,12:20,2026-09-09T12:38:30.971026+09:00,1224,まくり,2,横川　　聖志,"1'49""9",3,後藤　　翔之,"1'50""6",4,篠崎　　元志,"1'52""9",1,増本　　杏珠,"1'54""3",5,大廣　　咲季,,6,川崎　　智稔,,1,0.11,,2,0.12,,3,0.08,,4,0.11,,5,0.14,,6,0.16,,3,5,2.0,3.0,23.0,27.0
202609090404,2026-09-09,04,04R,12:22,2026-09-09T12:40:29.858760+09:00,1225,逃　げ,1,中曽　　瑠華,"1'52""4",5,高石　　梨菜,"1'54""4",2,関野　　　文,"1'55""7",3,樋口　由加里,"1'56""9",4,湯淺　　紀香,,6,田中　瀬里奈,,1,0.1,,2,0.12,,3,0.16,,4,0.12,,5,0.11,,6,0.11,,2,5,5.0,4.0,31.0,26.0
202609092109,2026-09-09,21,09R,12:24,2026-09-09T12:40:29.858760+09:00,1227,逃　げ,1,岡　　　祐臣,"1'49""0",4,中田　　元泰,"1'51""0",3,前原　　　哉,"1'51""9",2,酒見　　峻介,"1'52""6",6,浜本　　裕己,,5,屋良　　龍紀,,1,0.06,,2,0.05,,3,0.15,,4,0.15,,5,0.17,,6,0.15,,2,2,5.0,5.0,25.2,26.0
202609091305,2026-09-09,13,05R,12:29,2026-09-09T12:46:30.888700+09:00,1232,逃　げ,1,石井　　伸長,"1'50""5",6,荒井　　翔伍,"1'52""0",2,渡邊　雄一郎,"1'53""0",5,大神　　康司,"1'54""6",3,佐藤　謙史朗,"1'55""7",4,上岡　　巧汰,"1'58""1",1,0.27,,5,0.29,,2,0.17,,3,0.21,,4,0.19,,6,0.21,,3,3,2.0,0.0,24.2,24.8
202609090504,2026-09-09,05,04R,12:31,2026-09-09T12:50:24.885044+09:00,1235,まくり,4,藤井　　　徹,"1'52""3",5,梶野　　学志,"1'53""3",3,上村　　純一,"1'53""7",6,大場　　　敏,"1'54""2",2,一瀬　　　明,,1,川上　　聡介,,1,0.26,,2,0.44,,3,0.27,,4,0.16,,5,0.14,,6,0.11,,2,6,3.0,2.0,30.0,25.0
202609091705,2026-09-09,17,05R,12:42,2026-09-09T13:00:46.931489+09:00,1246,逃　げ,1,上條　　嘉嗣,"1'52""0",3,荒牧　　凪沙,"1'52""3",4,松尾　　　拓,"1'54""1",2,三木　　晴斗,"1'55""9",5,大串　　重幸,"1'58""0",6,滝沢　　芳行,"1'58""8",1,0.28,,2,0.31,,3,0.35,,4,0.35,,5,0.34,,6,0.31,,2,1,4.0,4.0,27.0,26.0
202609091105,2026-09-09,11,05R,12:44,2026-09-09T13:00:46.931489+09:00,1247,逃　げ,1,山崎　　　祥,"1'50""1",4,松井　　貫太,"1'51""4",5,吉田　　一心,"1'52""5",3,竹間　　隆晟,"1'53""0",2,遠藤　　圭吾,,6,山下　　拓巳,,1,0.08,,2,0.07,,3,0.09,,4,0.12,,5,0.11,,6,0.21,,3,,0.0,1.0,23.0,27.0
202609091605,2026-09-09,16,05R,12:50,2026-09-09T13:08:22.510179+09:00,1254,逃　げ,1,西丸　　敦基,"1'50""7",2,青木　幸太郎,"1'51""9",5,和田　　兼輔,"1'53""5",4,滝川　真由子,"1'53""7",3,國分　将太郎,,6,宮田　　　栞,,1,0.12,,2,0.12,,3,0.17,,4,0.23,,5,0.21,,6,0.3,,3,6,4.0,3.0,23.0,27.0
202609091409,2026-09-09,14,09R,12:38,2026-09-09T13:10:23.727438+09:00,1256,差　し,2,清埜　　翔子,"1'14""7",3,後藤　　美翼,"1'15""7",1,前田　　紗希,"1'16""0",5,山崎　小葉音,"1'17""6",4,野田　　亜湖,,6,深尾　　巴恵,,1,0.17,,2,0.19,,3,0.26,,4,0.35,,5,0.33,,6,0.3,,3,8,5.0,5.0,22.0,27.0
202609090405,2026-09-09,04,05R,12:52,2026-09-09T13:12:25.176001+09:00,1258,まくり,2,藤井　　太雅,"1'51""9",4,中村　かなえ,"1'54""3",6,池田　奈津美,"1'55""7",1,喜井　つかさ,"1'56""3",5,櫻本　あゆみ,,3,日隈　　　茜,,1,0.1,,6,0.13,,2,0.06,,3,0.05,,4,0.03,,5,0.06,,2,5,4.0,4.0,31.0,26.0
202609091306,2026-09-09,13,06R,12:56,2026-09-09T13:12:25.176001+09:00,1259,逃　げ,1,小野寺　智洋,"1'49""8",2,井上　　慧人,"1'51""4",4,坂口　　　周,"1'52""8",3,樋口　　喜彦,"1'54""3",5,米田　　隆弘,"1'56""9",6,福田　　柊人,"1'58""9",1,0.08,,2,0.11,,3,0.17,,4,0.13,,5,0.15,,6,0.15,,3,4,4.0,0.0,23.9,24.8
202609092110,2026-09-09,21,10R,12:58,2026-09-09T13:12:25.176001+09:00,1301,逃　げ,1,三嶌　　誠司,"1'49""7",5,岡　　　暢祐,"1'51""1",3,一色　　凌雅,"1'51""5",2,福島　　陽子,"1'52""9",4,野中　　一平,,6,田中　　宏樹,,1,0.15,,2,0.21,,3,0.13,,4,0.11,,5,0.11,,6,0.13,,2,2,5.0,5.0,24.6,26.0
202609090505,2026-09-09,05,05R,13:01,2026-09-09T13:20:36.731962+09:00,1305,まくり差し,5,木田　峰由季,"1'50""9",1,飯島　　　誠,"1'51""9",2,田中　　　豪,"1'53""4",6,吉田　　俊彦,"1'54""6",4,山本　　兼士,,3,伊藤　　誠二,,1,0.22,,2,0.25,,3,0.22,,4,0.26,,5,0.26,,6,0.25,,1,5,3.0,2.0,30.0,25.0
202609091706,2026-09-09,17,06R,13:08,2026-09-09T13:24:31.009535+09:00,1312,まくり,3,中山　　雄太,"1'52""7",1,櫻井　　　優,"1'53""7",4,丸尾　　義孝,"1'55""1",5,福田　　翔吾,"1'56""3",2,吉武　　真也,"1'56""8",6,清水　　攻二,"1'57""7",1,0.19,,2,0.11,,3,0.11,,5,0.1,,4,0.25,,6,0.26,,2,2,4.0,4.0,27.0,26.0
202609091106,2026-09-09,11,06R,13:15,2026-09-09T13:32:21.877742+09:00,1318,逃　げ,1,数原　　　魁,"1'50""7",2,塚越　　海斗,"1'52""2",4,土井　　歩夢,"1'53""9",3,小林　　礼央,"1'54""7",6,藤井　　公人,,5,原田　　朱理,,1,0.16,,2,0.22,,3,0.21,,4,0.16,,5,0.18,,6,0.19,,2,1,2.0,2.0,23.0,27.0
202609091606,2026-09-09,16,06R,13:20,2026-09-09T13:40:30.425299+09:00,1324,まくり,3,松山　　将吾,"1'58""3",5,末永　　由楽,"2'00""3",2,平田　さやか,"2'02""1",4,香月　　大輝,"2'04""8",6,高橋　　嗣穏,,,,,1,0.33,,2,0.14,,3,0.19,,4,0.1,,5,0.14,,6,0.19,,2,5,3.0,3.0,23.0,27.0
202609090406,2026-09-09,04,06R,13:22,2026-09-09T13:40:30.425299+09:00,1325,差　し,2,森田　　梨湖,"1'52""4",5,佐藤　隆太郎,"1'53""7",1,渡邉　真奈美,"1'55""3",4,黒澤　めぐみ,"1'56""4",3,村上　　奈穂,,6,谷島　　咲希,,1,0.1,,2,0.15,,3,0.16,,4,0.18,,5,0.17,,6,0.16,,2,5,6.0,4.0,30.0,26.0
202609091410,2026-09-09,14,10R,13:09,2026-09-09T13:42:29.251119+09:00,1327,差　し,2,千葉　　真弥,"1'13""8",4,浜田　亜理沙,"1'14""8",1,向井田　真紀,"1'14""9",5,田口　　節子,"1'16""3",6,西岡　　育未,,3,柴田　　愛梨,,1,0.16,,2,0.16,,3,0.38,,4,0.22,,5,0.21,,6,0.28,,3,8,5.0,5.0,23.0,27.0
202609091307,2026-09-09,13,07R,13:27,2026-09-09T13:44:27.747437+09:00,1330,まくり差し,5,古結　　　宏,"1'49""7",1,富永　　修一,"1'50""8",3,金田　　　諭,"1'52""9",4,黒田　　　剛,"1'54""1",6,井上　　尚悟,"1'55""5",2,富山　　弘幸,"1'55""7",1,0.12,,2,0.17,,3,0.15,,4,0.08,,5,0.02,,6,0.22,,3,2,2.0,0.0,23.2,24.7
202609090506,2026-09-09,05,06R,13:31,2026-09-09T13:48:24.387639+09:00,1335,抜　き,1,平田　健之佑,"1'50""1",5,北中　　元樹,"1'51""3",3,石田　　政吾,"1'53""5",6,芹澤　　克彦,"1'54""3",2,佐藤　　大介,,4,米本　　圭佑,,1,0.16,,2,0.29,,3,0.26,,4,0.28,,5,0.22,,6,0.32,,2,6,3.0,2.0,30.0,25.0
202609092111,2026-09-09,21,11R,13:34,2026-09-09T13:50:32.776517+09:00,1337,まくり差し,5,秋山　　広一,"1'49""1",4,奈須　　啓太,"1'50""8",1,宗行　　治哉,"1'52""5",6,金子　　　萌,"1'53""9",2,谷川　　祐一,,3,津田　　裕絵,,1,0.14,,2,0.16,,3,0.23,,4,0.11,,5,0.12,,6,0.12,,2,2,5.0,5.0,24.4,26.1
202609091707,2026-09-09,17,07R,13:39,2026-09-09T13:56:27.760731+09:00,1343,差　し,2,西野　　翔太,"1'52""4",4,小林　　京平,"1'53""4",3,有賀　　達也,"1'55""4",1,柴田　　友和,"1'56""1",5,後藤　　　浩,"1'58""6",6,藤本　　遼磨,"1'58""9",1,0.14,,2,0.17,,3,0.18,,4,0.28,,5,0.27,,6,0.34,,2,2,5.0,6.0,27.0,26.0
202609091107,2026-09-09,11,07R,13:43,2026-09-09T14:00:46.301114+09:00,1346,逃　げ,1,水谷　　理人,"1'50""8",5,早川　　理稀,"1'52""9",4,金子　　龍斗,"1'55""0",2,廣部　　大明,"1'55""6",6,藤本　　元輝,,3,山本　　幸也,,1,0.16,,2,0.03,,3,0.04,,4,0.14,,6,0.3,,5,0.12,,2,1,2.0,2.0,23.0,26.0
202609091607,2026-09-09,16,07R,13:47,2026-09-09T14:06:30.416352+09:00,1354,まくり,3,石原　　　光,"1'50""2",6,松尾　　　充,"1'51""1",5,森永　　　淳,"1'52""5",4,大澤　　誠也,"1'53""7",2,古賀　　智之,,1,高山　　智至,,1,0.18,,2,0.2,,3,0.18,,4,0.16,,5,0.15,,6,0.17,,2,5,3.0,3.0,23.0,27.0
202609090407,2026-09-09,04,07R,13:53,2026-09-09T14:10:28.335261+09:00,1356,抜　き,3,土屋　実沙希,"1'53""1",2,孫崎　　百世,"1'54""2",5,長田　　頼宗,"1'55""4",1,瀧川　　千依,"1'55""5",6,石井　　裕美,,4,岩崎　　麗子,,1,0.18,,2,0.29,,3,0.17,,4,0.14,,5,0.16,,6,0.16,,1,5,3.0,4.0,31.0,26.0
202609091411,2026-09-09,14,11R,13:49,2026-09-09T14:14:26.865010+09:00,1359,抜　き,1,北村　　寧々,"1'13""3",2,魚谷　　香織,"1'14""0",5,大山　　千広,"1'14""3",3,藤原　　早菜,"1'15""3",6,松尾　　夏海,,4,佐藤　ほのか,,1,0.17,,2,0.15,,3,0.38,,4,0.15,,5,0.13,,6,0.16,,3,8,5.0,5.0,22.0,27.0
