レースコード,レース日,レース場コード,レース回,艇1_登録番号,艇1_選手名,艇1_前1節_開始日,艇1_前1節_終了日,艇1_前1節_場コード,艇1_前1節_場名,艇1_前1節_グレード,艇1_前1節_着順列,艇1_前2節_開始日,艇1_前2節_終了日,艇1_前2節_場コード,艇1_前2節_場名,艇1_前2節_グレード,艇1_前2節_着順列,艇1_前3節_開始日,艇1_前3節_終了日,艇1_前3節_場コード,艇1_前3節_場名,艇1_前3節_グレード,艇1_前3節_着順列,艇1_前4節_開始日,艇1_前4節_終了日,艇1_前4節_場コード,艇1_前4節_場名,艇1_前4節_グレード,艇1_前4節_着順列,艇1_前5節_開始日,艇1_前5節_終了日,艇1_前5節_場コード,艇1_前5節_場名,艇1_前5節_グレード,艇1_前5節_着順列,艇2_登録番号,艇2_選手名,艇2_前1節_開始日,艇2_前1節_終了日,艇2_前1節_場コード,艇2_前1節_場名,艇2_前1節_グレード,艇2_前1節_着順列,艇2_前2節_開始日,艇2_前2節_終了日,艇2_前2節_場コード,艇2_前2節_場名,艇2_前2節_グレード,艇2_前2節_着順列,艇2_前3節_開始日,艇2_前3節_終了日,艇2_前3節_場コード,艇2_前3節_場名,艇2_前3節_グレード,艇2_前3節_着順列,艇2_前4節_開始日,艇2_前4節_終了日,艇2_前4節_場コード,艇2_前4節_場名,艇2_前4節_グレード,艇2_前4節_着順列,艇2_前5節_開始日,艇2_前5節_終了日,艇2_前5節_場コード,艇2_前5節_場名,艇2_前5節_グレード,艇2_前5節_着順列,艇3_登録番号,艇3_選手名,艇3_前1節_開始日,艇3_前1節_終了日,艇3_前1節_場コード,艇3_前1節_場名,艇3_前1節_グレード,艇3_前1節_着順列,艇3_前2節_開始日,艇3_前2節_終了日,艇3_前2節_場コード,艇3_前2節_場名,艇3_前2節_グレード,艇3_前2節_着順列,艇3_前3節_開始日,艇3_前3節_終了日,艇3_前3節_場コード,艇3_前3節_場名,艇3_前3節_グレード,艇3_前3節_着順列,艇3_前4節_開始日,艇3_前4節_終了日,艇3_前4節_場コード,艇3_前4節_場名,艇3_前4節_グレード,艇3_前4節_着順列,艇3_前5節_開始日,艇3_前5節_終了日,艇3_前5節_場コード,艇3_前5節_場名,艇3_前5節_グレード,艇3_前5節_着順列,艇4_登録番号,艇4_選手名,艇4_前1節_開始日,艇4_前1節_終了日,艇4_前1節_場コード,艇4_前1節_場名,艇4_前1節_グレード,艇4_前1節_着順列,艇4_前2節_開始日,艇4_前2節_終了日,艇4_前2節_場コード,艇4_前2節_場名,艇4_前2節_グレード,艇4_前2節_着順列,艇4_前3節_開始日,艇4_前3節_終了日,艇4_前3節_場コード,艇4_前3節_場名,艇4_前3節_グレード,艇4_前3節_着順列,艇4_前4節_開始日,艇4_前4節_終了日,艇4_前4節_場コード,艇4_前4節_場名,艇4_前4節_グレード,艇4_前4節_着順列,艇4_前5節_開始日,艇4_前5節_終了日,艇4_前5節_場コード,艇4_前5節_場名,艇4_前5節_グレード,艇4_前5節_着順列,艇5_登録番号,艇5_選手名,艇5_前1節_開始日,艇5_前1節_終了日,艇5_前1節_場コード,艇5_前1節_場名,艇5_前1節_グレード,艇5_前1節_着順列,艇5_前2節_開始日,艇5_前2節_終了日,艇5_前2節_場コード,艇5_前2節_場名,艇5_前2節_グレード,艇5_前2節_着順列,艇5_前3節_開始日,艇5_前3節_終了日,艇5_前3節_場コード,艇5_前3節_場名,艇5_前3節_グレード,艇5_前3節_着順列,艇5_前4節_開始日,艇5_前4節_終了日,艇5_前4節_場コード,艇5_前4節_場名,艇5_前4節_グレード,艇5_前4節_着順列,艇5_前5節_開始日,艇5_前5節_終了日,艇5_前5節_場コード,艇5_前5節_場名,艇5_前5節_グレード,艇5_前5節_着順列,艇6_登録番号,艇6_選手名,艇6_前1節_開始日,艇6_前1節_終了日,艇6_前1節_場コード,艇6_前1節_場名,艇6_前1節_グレード,艇6_前1節_着順列,艇6_前2節_開始日,艇6_前2節_終了日,艇6_前2節_場コード,艇6_前2節_場名,艇6_前2節_グレード,艇6_前2節_着順列,艇6_前3節_開始日,艇6_前3節_終了日,艇6_前3節_場コード,艇6_前3節_場名,艇6_前3節_グレード,艇6_前3節_着順列,艇6_前4節_開始日,艇6_前4節_終了日,艇6_前4節_場コード,艇6_前4節_場名,艇6_前4節_グレード,艇6_前4節_着順列,艇6_前5節_開始日,艇6_前5節_終了日,艇6_前5節_場コード,艇6_前5節_場名,艇6_前5節_グレード,艇6_前5節_着順列
202609130701,2026-09-13,07,01R,5169,堀本 翔太,2025-12-30,2026-01-04,07,蒲郡,一般,４　４６４　５　３５３４,2025-08-09,2025-08-14,07,蒲郡,一般,５　３５６　６　６６４,2025-07-01,2025-07-06,07,蒲郡,一般,６　３２６　５５６　２３,2024-03-02,2024-03-07,07,蒲郡,一般,２　２５５３６　４６転２,2023-12-25,2023-12-28,07,蒲郡,一般,６　６３３　６,5240,高橋 龍治,2025-03-23,2025-03-28,07,蒲郡,一般,５　６２５　５２５　２,,,,,,,,,,,,,,,,,,,,,,,,,5128,坪井 爽佑,2026-08-11,2026-08-16,07,蒲郡,一般,５　４４６　５６１　６２,2025-01-31,2025-02-04,07,蒲郡,一般,２２４　３２６５４６,2024-05-01,2024-05-05,07,蒲郡,一般,６４２　４５F３６,2023-12-14,2023-12-18,07,蒲郡,一般,６６６　４６６　６,2023-09-23,2023-09-28,07,蒲郡,一般,６４転　６　６　６６６,5197,中野 仁照,2026-08-11,2026-08-16,07,蒲郡,一般,３３５　４２３　３６１５,2025-10-05,2025-10-10,07,蒲郡,ＧⅠ,F　６　６６６　６　６,2025-07-19,2025-07-24,07,蒲郡,一般,１　３１１１１２３２[３],2025-04-11,2025-04-15,07,蒲郡,一般,２３１１１　３１[６],2024-08-31,2024-09-07,07,蒲郡,一般,１　２２２２１２３１[１],5175,島崎 丈一朗,2025-01-23,2025-01-28,07,蒲郡,一般,３　６３４４５６５３３６,2024-09-24,2024-09-28,07,蒲郡,一般,４　F転５　６　５,2023-06-29,2023-07-04,07,蒲郡,一般,４　３６４　３６２５２４,2023-04-30,2023-05-05,07,蒲郡,一般,　　　　　　　　３　４３,2022-10-04,2022-10-09,07,蒲郡,一般,６　５４５　６　５５F５,5434,藤田 康生,2026-06-03,2026-06-07,07,蒲郡,一般,６６５　６　６６,,,,,,,,,,,,,,,,,,,,,,,,
202609130702,2026-09-13,07,02R,5279,石渡 翔一郎,2023-03-12,2023-03-17,07,蒲郡,一般,４　４３５　６４２　転３,2022-12-24,2022-12-28,07,蒲郡,一般,５　４４１　６６６５,,,,,,,,,,,,,,,,,,,5308,藤森 拓海,2025-05-22,2025-05-26,07,蒲郡,一般,５　転５４　３　４４,,,,,,,,,,,,,,,,,,,,,,,,,5332,村松 遥輝,2026-02-10,2026-02-16,07,蒲郡,一般,４落３　１５５　５　２２２１,2026-01-07,2026-01-11,07,蒲郡,一般,４　４２５２４　５５,2025-07-19,2025-07-24,07,蒲郡,一般,６１２　３３４６１６５F,2025-01-15,2025-01-20,07,蒲郡,一般,　　　　　　　　　　落４,2024-04-13,2024-04-18,07,蒲郡,一般,　　　　　　　　　　６６,5275,松田 淳平,2026-01-23,2026-01-28,07,蒲郡,一般,１　１４２６１　１２[４],2025-04-29,2025-05-04,07,蒲郡,一般,３　４５５転５　３　６３,2025-02-25,2025-03-02,07,蒲郡,一般,４　２５２５３　３４４,2024-05-01,2024-05-05,07,蒲郡,一般,１　３４６１３４４６,2022-12-31,2023-01-05,07,蒲郡,一般,６　６６６　３６６　６６,5232,樅山 拓馬,2026-06-23,2026-06-28,07,蒲郡,一般,２　５２１２１６２２[６],2026-01-14,2026-01-19,07,蒲郡,ＧⅢ,１６６　２４２　１５５６,2025-12-30,2026-01-04,07,蒲郡,一般,４　５４３F３　落　４,2025-08-09,2025-08-14,07,蒲郡,一般,５　４６転　６　２６３,2025-07-19,2025-07-24,07,蒲郡,一般,４３１　１２１３２５４６,5337,出畑 孝成,2026-04-18,2026-04-21,07,蒲郡,一般,５　３２２１転４,2025-07-19,2025-07-24,07,蒲郡,一般,４３５　５２４　２　６４,,,,,,,,,,,,,,,,,,
202609130703,2026-09-13,07,03R,5239,上野 俊樹,2026-04-24,2026-04-28,07,蒲郡,一般,３３１　欠欠,2025-06-11,2025-06-16,07,蒲郡,一般,３　３１５３１３３４１３,2025-01-23,2025-01-28,07,蒲郡,一般,４３３３２　５３３４３２,2024-08-31,2024-09-07,07,蒲郡,一般,５２３　４４６　４　６４,,,,,,,5234,塚越 海斗,2023-10-08,2023-10-12,07,蒲郡,一般,１３３　１２４４４１,2022-07-07,2022-07-12,07,蒲郡,一般,６　５６６　３５５　F,,,,,,,,,,,,,,,,,,,5134,大原 祥昌,2025-03-14,2025-03-19,07,蒲郡,ＧⅢ,５　５５３　６　３　３２,,,,,,,,,,,,,,,,,,,,,,,,,5301,岩下 巧斗,2026-04-24,2026-04-28,07,蒲郡,一般,４３F　４　５　５,2025-07-19,2025-07-24,07,蒲郡,一般,欠　４６１　３５１　２４,2024-03-02,2024-03-07,07,蒲郡,一般,４５５　５６５　５　５４,,,,,,,,,,,,,5411,木下 虎之輔,2026-04-18,2026-04-21,07,蒲郡,一般,６　６５６　６６,2025-06-11,2025-06-16,07,蒲郡,一般,６　６６６　４６６　６６,,,,,,,,,,,,,,,,,,,5214,田中 宏典,2024-03-02,2024-03-07,07,蒲郡,一般,６　６５４　６４５　３５,,,,,,,,,,,,,,,,,,,,,,,,
202609130704,2026-09-13,07,04R,5325,澁川 夏,2026-07-01,2026-07-06,07,蒲郡,一般,２　４６２　１４５　１１,2024-01-25,2024-01-29,07,蒲郡,一般,６６６　６　５６６４,,,,,,,,,,,,,,,,,,,5222,津田 陸翔,2025-05-14,2025-05-18,07,蒲郡,一般,５　２５１５４３３,,,,,,,,,,,,,,,,,,,,,,,,,5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269,山口 晃朋,2026-04-05,2026-04-11,07,蒲郡,一般,１　４４２　３４６　２４２２,2025-05-22,2025-05-26,07,蒲郡,一般,３　５４３　エ５１,2024-08-31,2024-09-07,07,蒲郡,一般,２２４１６　５　１６５２,2024-03-02,2024-03-07,07,蒲郡,一般,３転,2023-06-29,2023-07-04,07,蒲郡,一般,５６６　６　６４６　５５,5178,成貞 琳平,2024-03-02,2024-03-07,07,蒲郡,一般,４５２　３６３　５６,2023-08-29,2023-09-02,07,蒲郡,一般,５６６６６　６　５F,2022-08-17,2022-08-22,07,蒲郡,一般,６　４５６　４５５　６３,2022-04-29,2022-05-05,07,蒲郡,一般,６　６４６　４６４　６６６６,2022-03-09,2022-03-15,07,蒲郡,一般,６　３５５６５　不５３　４６,5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130705,2026-09-13,07,05R,5243,三馬 崇史,2026-06-23,2026-06-28,07,蒲郡,一般,２　２１５２１　１２[５],2024-03-02,2024-03-07,07,蒲郡,一般,５３５　３５４　３４６３,,,,,,,,,,,,,,,,,,,5330,安河内鈴之介,2026-07-01,2026-07-06,07,蒲郡,一般,１１１　１２３　１１[１],2025-07-01,2025-07-06,07,蒲郡,一般,５４６　４　４２６　１１,,,,,,,,,,,,,,,,,,,5288,尾道 佳諭,2026-04-05,2026-04-11,07,蒲郡,一般,５６５　４６１　２　４６３,2025-05-31,2025-06-06,07,蒲郡,一般,５　５６６　５４２４２　４６,2025-01-15,2025-01-20,07,蒲郡,一般,４　６５４５６　４　２６,2024-09-15,2024-09-21,07,蒲郡,一般,５　５５５　４６６　５　５２,,,,,,,5280,廣瀬 凜,2024-10-28,2024-10-31,07,蒲郡,一般,２４６　３　５４,2023-08-05,2023-08-10,07,蒲郡,一般,６６６　６６６　６　４５,,,,,,,,,,,,,,,,,,,5266,石田 勇斗,2025-12-30,2026-01-04,07,蒲郡,一般,５　３４４　２４５　１６,2025-08-09,2025-08-14,07,蒲郡,一般,５　６６４　１　５５６,2024-10-28,2024-10-31,07,蒲郡,一般,４　５６５　６４,2023-02-04,2023-02-08,07,蒲郡,一般,　　　　　　　　６３,2022-12-24,2022-12-28,07,蒲郡,一般,５　５　６６４　６６,5432,安藤 瑠希,2026-06-03,2026-06-07,07,蒲郡,一般,５　３６３　３５,,,,,,,,,,,,,,,,,,,,,,,,
202609130706,2026-09-13,07,06R,5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,堀本 翔太,2025-12-30,2026-01-04,07,蒲郡,一般,４　４６４　５　３５３４,2025-08-09,2025-08-14,07,蒲郡,一般,５　３５６　６　６６４,2025-07-01,2025-07-06,07,蒲郡,一般,６　３２６　５５６　２３,2024-03-02,2024-03-07,07,蒲郡,一般,２　２５５３６　４６転２,2023-12-25,2023-12-28,07,蒲郡,一般,６　６３３　６,5255,藤原 仙二,2026-02-10,2026-02-16,07,蒲郡,一般,３２４　１２１４４　２３４１,2024-07-02,2024-07-07,07,蒲郡,一般,　　　　　　　　　　１１,2024-06-21,2024-06-25,07,蒲郡,一般,２１２　１１４１[１],2024-05-17,2024-05-22,07,蒲郡,一般,３４４　３６３　４５４４,2022-10-21,2022-10-26,07,蒲郡,一般,６　３６４　５３６６６６,5207,高山 敬悟,2024-04-13,2024-04-18,07,蒲郡,一般,５　６４６　２６３　５５,2023-10-01,2023-10-05,07,蒲郡,一般,４　５５３　６６１４,,,,,,,,,,,,,,,,,,,5256,中山 翔太,2025-07-19,2025-07-24,07,蒲郡,一般,３２３　１３１６５３１３,2024-05-17,2024-05-22,07,蒲郡,一般,４２３　２４１５１１[４],2023-04-30,2023-05-05,07,蒲郡,一般,５２１　２６２４３５５５,2022-08-17,2022-08-22,07,蒲郡,一般,６　５３４　６５６４４,,,,,,,5364,金子 怜央,2026-07-01,2026-07-06,07,蒲郡,一般,６　５５４３６　６　３４,2025-07-19,2025-07-24,07,蒲郡,一般,５６落　６　６　６６６,2025-02-07,2025-02-10,07,蒲郡,一般,６６５　６　６６,,,,,,,,,,,,
202609130707,2026-09-13,07,07R,5221,竹間 隆晟,2026-07-01,2026-07-06,07,蒲郡,一般,４　１４２１２　２５３５,2025-05-31,2025-06-06,07,蒲郡,一般,欠欠,2025-02-07,2025-02-10,07,蒲郡,一般,３２２３１２[４],2024-08-31,2024-09-07,07,蒲郡,一般,２４２３４　１　４６１５,2022-03-09,2022-03-15,07,蒲郡,一般,６　４５６　５６５　６　５４,5175,島崎 丈一朗,2025-01-23,2025-01-28,07,蒲郡,一般,３　６３４４５６５３３６,2024-09-24,2024-09-28,07,蒲郡,一般,４　F転５　６　５,2023-06-29,2023-07-04,07,蒲郡,一般,４　３６４　３６２５２４,2023-04-30,2023-05-05,07,蒲郡,一般,　　　　　　　　３　４３,2022-10-04,2022-10-09,07,蒲郡,一般,６　５４５　６　５５F５,5238,笹木 香吾,2024-08-31,2024-09-07,07,蒲郡,一般,６　４６４５２　３　５６,,,,,,,,,,,,,,,,,,,,,,,,,5303,土井 歩夢,2025-01-31,2025-02-04,07,蒲郡,一般,５５５５２　４　３３,,,,,,,,,,,,,,,,,,,,,,,,,5332,村松 遥輝,2026-02-10,2026-02-16,07,蒲郡,一般,４落３　１５５　５　２２２１,2026-01-07,2026-01-11,07,蒲郡,一般,４　４２５２４　５５,2025-07-19,2025-07-24,07,蒲郡,一般,６１２　３３４６１６５F,2025-01-15,2025-01-20,07,蒲郡,一般,　　　　　　　　　　落４,2024-04-13,2024-04-18,07,蒲郡,一般,　　　　　　　　　　６６,5411,木下 虎之輔,2026-04-18,2026-04-21,07,蒲郡,一般,６　６５６　６６,2025-06-11,2025-06-16,07,蒲郡,一般,６　６６６　４６６　６６,,,,,,,,,,,,,,,,,,
202609130708,2026-09-13,07,08R,5246,楠 将太郎,2025-12-09,2025-12-15,07,蒲郡,一般,３２２２４　３２１　１１[４],2025-07-19,2025-07-24,07,蒲郡,一般,２６１　３３１６３４１４,,,,,,,,,,,,,,,,,,,5068,前田 滉,2026-08-11,2026-08-16,07,蒲郡,一般,１６３１１１２１２２[４],2026-05-01,2026-05-06,07,蒲郡,一般,２２１１２１３１２２[１],2026-03-24,2026-03-29,07,蒲郡,ＳＧ,１５１　４　２６１６１,2025-12-30,2026-01-04,07,蒲郡,一般,１２３３１１２３２１[１],2025-08-09,2025-08-14,07,蒲郡,一般,１４３３１１１１１１[２],5331,佐藤 永梧,2026-02-10,2026-02-16,07,蒲郡,一般,５　２３４　落５１３３　４６,,,,,,,,,,,,,,,,,,,,,,,,,5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134,大原 祥昌,2025-03-14,2025-03-19,07,蒲郡,ＧⅢ,５　５５３　６　３　３２,,,,,,,,,,,,,,,,,,,,,,,,,5240,高橋 龍治,2025-03-23,2025-03-28,07,蒲郡,一般,５　６２５　５２５　２,,,,,,,,,,,,,,,,,,,,,,,,
202609130709,2026-09-13,07,09R,5330,安河内鈴之介,2026-07-01,2026-07-06,07,蒲郡,一般,１１１　１２３　１１[１],2025-07-01,2025-07-06,07,蒲郡,一般,５４６　４　４２６　１１,,,,,,,,,,,,,,,,,,,5128,坪井 爽佑,2026-08-11,2026-08-16,07,蒲郡,一般,５　４４６　５６１　６２,2025-01-31,2025-02-04,07,蒲郡,一般,２２４　３２６５４６,2024-05-01,2024-05-05,07,蒲郡,一般,６４２　４５F３６,2023-12-14,2023-12-18,07,蒲郡,一般,６６６　４６６　６,2023-09-23,2023-09-28,07,蒲郡,一般,６４転　６　６　６６６,5385,鈴木 柊介,2026-04-18,2026-04-21,07,蒲郡,一般,５６６　６　５６,2025-07-19,2025-07-24,07,蒲郡,一般,５５３　６　３　６６５,2025-02-25,2025-03-02,07,蒲郡,一般,６５６　６　６　５６５,,,,,,,,,,,,,5166,仲道 大輔,2026-07-01,2026-07-06,07,蒲郡,一般,３　２１１　２１３３[５],2025-07-01,2025-07-06,07,蒲郡,一般,２　５５３２３　１６２５,2025-01-04,2025-01-09,07,蒲郡,一般,５　４４１１２６１６２３,2024-11-29,2024-12-02,07,蒲郡,一般,３６６１１６１４,2024-08-31,2024-09-07,07,蒲郡,一般,１３４　３５１５２３５１,5196,鰐部 太空海,2026-09-04,2026-09-08,07,蒲郡,一般,１　５１２４１５６３,2025-08-09,2025-08-14,07,蒲郡,一般,６　５３４　５１３　３３,2025-02-25,2025-03-02,07,蒲郡,一般,２　３２３４１３２３５１,2024-02-25,2024-02-28,07,蒲郡,一般,２　５３３５３１,2023-08-29,2023-09-02,07,蒲郡,一般,５　６３５３２　１５,5308,藤森 拓海,2025-05-22,2025-05-26,07,蒲郡,一般,５　転５４　３　４４,,,,,,,,,,,,,,,,,,,,,,,,
202609130710,2026-09-13,07,10R,5275,松田 淳平,2026-01-23,2026-01-28,07,蒲郡,一般,１　１４２６１　１２[４],2025-04-29,2025-05-04,07,蒲郡,一般,３　４５５転５　３　６３,2025-02-25,2025-03-02,07,蒲郡,一般,４　２５２５３　３４４,2024-05-01,2024-05-05,07,蒲郡,一般,１　３４６１３４４６,2022-12-31,2023-01-05,07,蒲郡,一般,６　６６６　３６６　６６,5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252,荒木 颯斗,2026-06-17,2026-06-20,07,蒲郡,一般,３１４２５５１１,2026-01-31,2026-02-05,07,蒲郡,一般,３　１６２　３転１５２５,2025-01-15,2025-01-20,07,蒲郡,一般,　　　　　　　　　　３５,2024-10-12,2024-10-16,07,蒲郡,一般,　　　　　　　　１１,2024-08-31,2024-09-07,07,蒲郡,一般,３５３　３６５　６　３５,5432,安藤 瑠希,2026-06-03,2026-06-07,07,蒲郡,一般,５　３６３　３５,,,,,,,,,,,,,,,,,,,,,,,,,5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301,岩下 巧斗,2026-04-24,2026-04-28,07,蒲郡,一般,４３F　４　５　５,2025-07-19,2025-07-24,07,蒲郡,一般,欠　４６１　３５１　２４,2024-03-02,2024-03-07,07,蒲郡,一般,４５５　５６５　５　５４,,,,,,,,,,,,
202609130711,2026-09-13,07,11R,5255,藤原 仙二,2026-02-10,2026-02-16,07,蒲郡,一般,３２４　１２１４４　２３４１,2024-07-02,2024-07-07,07,蒲郡,一般,　　　　　　　　　　１１,2024-06-21,2024-06-25,07,蒲郡,一般,２１２　１１４１[１],2024-05-17,2024-05-22,07,蒲郡,一般,３４４　３６３　４５４４,2022-10-21,2022-10-26,07,蒲郡,一般,６　３６４　５３６６６６,5214,田中 宏典,2024-03-02,2024-03-07,07,蒲郡,一般,６　６５４　６４５　３５,,,,,,,,,,,,,,,,,,,,,,,,,5269,山口 晃朋,2026-04-05,2026-04-11,07,蒲郡,一般,１　４４２　３４６　２４２２,2025-05-22,2025-05-26,07,蒲郡,一般,３　５４３　エ５１,2024-08-31,2024-09-07,07,蒲郡,一般,２２４１６　５　１６５２,2024-03-02,2024-03-07,07,蒲郡,一般,３転,2023-06-29,2023-07-04,07,蒲郡,一般,５６６　６　６４６　５５,5337,出畑 孝成,2026-04-18,2026-04-21,07,蒲郡,一般,５　３２２１転４,2025-07-19,2025-07-24,07,蒲郡,一般,４３５　５２４　２　６４,,,,,,,,,,,,,,,,,,,5288,尾道 佳諭,2026-04-05,2026-04-11,07,蒲郡,一般,５６５　４６１　２　４６３,2025-05-31,2025-06-06,07,蒲郡,一般,５　５６６　５４２４２　４６,2025-01-15,2025-01-20,07,蒲郡,一般,４　６５４５６　４　２６,2024-09-15,2024-09-21,07,蒲郡,一般,５　５５５　４６６　５　５２,,,,,,,5238,笹木 香吾,2024-08-31,2024-09-07,07,蒲郡,一般,６　４６４５２　３　５６,,,,,,,,,,,,,,,,,,,,,,,,
202609130712,2026-09-13,07,12R,5068,前田 滉,2026-08-11,2026-08-16,07,蒲郡,一般,１６３１１１２１２２[４],2026-05-01,2026-05-06,07,蒲郡,一般,２２１１２１３１２２[１],2026-03-24,2026-03-29,07,蒲郡,ＳＧ,１５１　４　２６１６１,2025-12-30,2026-01-04,07,蒲郡,一般,１２３３１１２３２１[１],2025-08-09,2025-08-14,07,蒲郡,一般,１４３３１１１１１１[２],5280,廣瀬 凜,2024-10-28,2024-10-31,07,蒲郡,一般,２４６　３　５４,2023-08-05,2023-08-10,07,蒲郡,一般,６６６　６６６　６　４５,,,,,,,,,,,,,,,,,,,5256,中山 翔太,2025-07-19,2025-07-24,07,蒲郡,一般,３２３　１３１６５３１３,2024-05-17,2024-05-22,07,蒲郡,一般,４２３　２４１５１１[４],2023-04-30,2023-05-05,07,蒲郡,一般,５２１　２６２４３５５５,2022-08-17,2022-08-22,07,蒲郡,一般,６　５３４　６５６４４,,,,,,,5234,塚越 海斗,2023-10-08,2023-10-12,07,蒲郡,一般,１３３　１２４４４１,2022-07-07,2022-07-12,07,蒲郡,一般,６　５６６　３５５　F,,,,,,,,,,,,,,,,,,,5221,竹間 隆晟,2026-07-01,2026-07-06,07,蒲郡,一般,４　１４２１２　２５３５,2025-05-31,2025-06-06,07,蒲郡,一般,欠欠,2025-02-07,2025-02-10,07,蒲郡,一般,３２２３１２[４],2024-08-31,2024-09-07,07,蒲郡,一般,２４２３４　１　４６１５,2022-03-09,2022-03-15,07,蒲郡,一般,６　４５６　５６５　６　５４,5222,津田 陸翔,2025-05-14,2025-05-18,07,蒲郡,一般,５　２５１５４３３,,,,,,,,,,,,,,,,,,,,,,,,
202609130801,2026-09-13,08,01R,5129,山口 真喜子,2025-05-13,2025-05-18,08,常滑,ＧⅡ,４　２５３　１　５　１２,2025-04-07,2025-04-12,08,常滑,ＧⅢ,２　２４１　２３１４転１,2024-08-18,2024-08-21,08,常滑,一般,６　６１２５１４,2023-01-10,2023-01-15,08,常滑,一般,６６６　６６６　６　６,2021-11-06,2021-11-10,08,常滑,一般,５　３５５　６６１２,5203,神里 琴音,2025-10-31,2025-11-04,08,常滑,一般,５　３５６２３　３４,2025-05-13,2025-05-18,08,常滑,ＧⅡ,５５６　２　１６６　３,2024-08-31,2024-09-05,08,常滑,一般,３　４６２　１３３６１４,,,,,,,,,,,,,4941,孫崎 百世,2024-11-06,2024-11-09,08,常滑,一般,転　３６６　２５,2024-08-31,2024-09-05,08,常滑,一般,３１５１４６３　１４２６,2023-07-02,2023-07-06,08,常滑,一般,３　２３６５５　２６,2022-09-12,2022-09-17,08,常滑,一般,３２２　２６５５３　２４,2021-02-20,2021-02-23,08,常滑,一般,５　６３５　３５,5052,赤井 星璃菜,2022-11-04,2022-11-07,08,常滑,一般,６　６６欠,2021-04-22,2021-04-27,08,常滑,ＧⅢ,６　５F６　６　４　５,2020-10-24,2020-10-29,08,常滑,一般,４５３　４３５　F　６,2020-06-11,2020-06-16,08,常滑,ＧⅢ,６　６６４３６６６５６,2019-06-01,2019-06-04,08,常滑,一般,６　４６６　６６,5436,市川 瑚幸,2026-06-29,2026-07-04,08,常滑,一般,６　６５６　６６５６６,2026-03-08,2026-03-13,08,常滑,一般,６６６　６　６　６６６,,,,,,,,,,,,,,,,,,,5078,山川 波乙,2025-09-18,2025-09-22,08,常滑,一般,３　２６１４２　５５,2023-03-25,2023-03-28,08,常滑,一般,５３３　６４５,2022-03-11,2022-03-15,08,常滑,一般,６　５５６６６　２４,2022-01-28,2022-01-31,08,常滑,一般,６５６　２　４６,2021-12-30,2022-01-04,08,常滑,一般,６６６　２５６　４６４６
202609130802,2026-09-13,08,02R,5194,大久保 佑香,2026-05-27,2026-06-01,08,常滑,一般,４　６３５　６２４　４４,2024-08-31,2024-09-05,08,常滑,一般,６４３６１　６６５　６５,2024-03-05,2024-03-10,08,常滑,一般,３　４５６　５５４　６３,2022-05-19,2022-05-22,08,常滑,一般,６６６　６　６５,2022-03-11,2022-03-15,08,常滑,一般,６　５６６　５５５５,5340,樋江井 舞,2026-06-29,2026-07-04,08,常滑,一般,６　５２４　５５５　６５,2025-12-13,2025-12-18,08,常滑,一般,３　４落,2025-08-19,2025-08-24,08,常滑,一般,５　５５６　２４２　６５,2025-04-07,2025-04-12,08,常滑,ＧⅢ,６５５　６６４　５６３,2024-12-30,2025-01-04,08,常滑,一般,６４６　５６６　６５４,5155,内山 七海,2024-02-02,2024-02-05,08,常滑,一般,４５４,2023-07-21,2023-07-24,08,常滑,一般,４　５６４６１４,2022-11-10,2022-11-15,08,常滑,ＧⅢ,５　６５５　４４６４５,2022-03-11,2022-03-15,08,常滑,一般,６　２３５５５５５５,2022-01-28,2022-01-31,08,常滑,一般,６５４　４　５６,5297,南 彩寧,2026-02-26,2026-03-02,08,常滑,一般,５６６　６　６６６５,2023-12-22,2023-12-25,08,常滑,一般,６６６　４　６５,,,,,,,,,,,,,,,,,,,5324,畑田 希咲,2026-03-18,2026-03-23,08,常滑,一般,６　６５６　６６６　６,2024-04-07,2024-04-12,08,常滑,ＧⅢ,６６６　６６６　６　６５,,,,,,,,,,,,,,,,,,,4726,島田 なぎさ,2022-09-12,2022-09-17,08,常滑,一般,１６３F２　４　５　３,2022-01-28,2022-01-31,08,常滑,一般,６　１転,2020-12-24,2020-12-27,08,常滑,一般,５３５　１３３３,2020-09-12,2020-09-16,08,常滑,一般,２２６　４６６６２,2019-04-17,2019-04-22,08,常滑,一般,３　５２２　１５２３[４]
