レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609091701,2026-09-09,17,01R,10:46,2026-09-09T10:36:25.952345+09:00,18,10,08,06,04,02,01,A2,4574,東 潤樹,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5036,福田 翔吾,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4231,鈴木 裕隆,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4023,柴田 友和,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3868,尾形 栄治,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3748,小黒 竜吾,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609092106,2026-09-09,21,06R,10:48,2026-09-09T10:38:21.878701+09:00,18,10,08,06,04,02,01,B1,3873,別府 昌樹,8.00,6,01,1,9.00,5,8.00,5,7.00,5,6.00,5,5.00,5,4.50,5,A2,4861,田中 宏樹,0.00,30,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,A1,3473,石川 真二,0.00,30,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,B1,3998,冨成 謙児,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,4443,津田 裕絵,0.00,30,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,A2,5160,藤森 陸斗,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609091405,2026-09-09,14,05R,10:51,2026-09-09T10:42:22.948619+09:00,18,10,08,06,04,02,01,B2,5180,藤本 紗弥香,4.40,28,00,,5.33,0,5.00,0,4.67,0,4.33,0,4.00,0,3.83,0,B2,5342,原村 百那,-0.80,42,00,1,1.00,0,0.67,0,0.33,0,0.00,0,-0.33,0,-0.50,0,B1,4784,向井田 真紀,5.25,24,00,10,6.20,3,5.80,3,5.40,2,5.00,2,4.60,0,4.40,0,B1,3470,新田 芳美,5.40,22,00,,6.17,5,5.83,5,5.50,0,5.17,0,4.83,0,4.67,0,A2,4738,清埜 翔子,7.40,10,01,9,7.83,5,7.50,5,7.17,5,6.83,5,6.50,3,6.33,3,A2,4347,魚谷 香織,7.80,7,01,11,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,5
202609091601,2026-09-09,16,01R,10:54,2026-09-09T10:44:22.971953+09:00,18,10,08,06,04,02,01,A2,4067,永井 源,7.33,9,01,10,8.00,5,7.50,5,7.00,3,6.50,3,6.00,3,5.75,2,B1,4449,中嶋 達也,3.67,33,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B1,5335,森 陽多,1.33,43,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B1,4924,中北 涼,3.33,35,00,9,5.00,2,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,4410,井上 大輔,5.33,24,00,8,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,B1,5076,石原 光,7.00,14,01,7,7.75,5,7.25,5,6.75,3,6.25,3,5.75,2,5.50,2
202609090501,2026-09-09,05,01R,11:03,2026-09-09T10:54:25.169378+09:00,18,10,08,06,04,02,01,B1,2538,高橋 二朗,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5103,芝田 京介,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3990,芹澤 克彦,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4656,大崎 翔,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4420,津久井 拓也,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3934,鋤柄 貴俊,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609091302,2026-09-09,13,02R,11:09,2026-09-09T11:01:01.646580+09:00,18,10,08,06,04,02,01,B1,3584,佐々木 英樹,4.00,32,00,9,5.50,2,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,A2,4079,出畑 孝典,7.00,10,01,12,7.75,5,7.25,5,6.75,3,6.25,2,5.75,2,5.50,2,B1,4750,井上 尚悟,3.67,33,00,7,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B2,5448,福田 柊人,1.50,41,00,6,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0,A1,5089,前田 翔,8.25,4,01,10,8.60,5,8.20,5,7.80,5,7.40,5,7.00,3,6.80,3,B1,3731,高濱 芳久,3.67,33,00,8,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0
202609091702,2026-09-09,17,02R,11:11,2026-09-09T11:01:01.646580+09:00,18,10,08,06,04,02,01,B1,3920,正木 聖賢,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3662,大庭 元明,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5236,小宮 涼雅,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5384,八戸 琉楓,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5311,小林 京平,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4201,佐竹 友樹,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609092107,2026-09-09,21,07R,11:18,2026-09-09T11:08:23.916383+09:00,18,10,08,06,04,02,01,B1,4521,小池 公生,4.00,18,01,2,7.00,5,6.00,5,5.00,5,4.00,5,3.00,0,2.50,0,B1,4092,岡部 大輔,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,4408,仁科 さやか,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,4840,鈴木 秀茉,4.00,18,01,1,7.00,5,6.00,5,5.00,5,4.00,5,3.00,0,2.50,0,B1,4594,谷川 祐一,0.00,35,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B2,5469,今泉 博人,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609091406,2026-09-09,14,06R,11:21,2026-09-09T11:12:23.719424+09:00,18,10,08,06,04,02,01,B1,4720,西澤 日花里,2.80,36,00,,4.00,0,3.67,0,3.33,0,3.00,0,2.67,0,2.50,0,A2,4450,平高 奈菜,8.60,2,01,12,8.83,5,8.50,5,8.17,5,7.83,5,7.50,5,7.33,5,A2,5195,北村 寧々,5.40,22,00,11,6.17,3,5.83,2,5.50,2,5.17,2,4.83,0,4.67,0,A2,4775,千葉 真弥,6.40,14,01,10,7.00,5,6.67,3,6.33,3,6.00,3,5.67,2,5.50,2,B1,4689,豊田 結,6.40,14,01,,7.00,5,6.67,5,6.33,5,6.00,5,5.67,0,5.50,0,B2,5390,高橋 涼夏,賞除,--,00,,-16.20,0,-16.60,0,-17.00,0,-17.40,0,-17.80,0,-18.00,0
202609091602,2026-09-09,16,02R,11:23,2026-09-09T11:14:20.737078+09:00,18,10,08,06,04,02,01,B1,3866,木山 誠一,2.00,41,00,,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,B1,5326,三嶌 さらら,3.33,35,00,10,5.00,2,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A2,4789,古賀 智之,4.00,30,00,7,5.50,2,5.00,2,4.50,0,4.00,0,3.50,0,3.25,0,B1,4343,村岡 賢,4.33,29,00,8,5.75,2,5.25,2,4.75,0,4.25,0,3.75,0,3.50,0,B1,5124,上瀧 絢也,1.67,42,00,9,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0,B1,4374,永田 義紘,4.67,27,00,11,6.00,3,5.50,2,5.00,2,4.50,2,4.00,0,3.75,0
202609090502,2026-09-09,05,02R,11:32,2026-09-09T11:22:30.608460+09:00,18,10,08,06,04,02,01,B1,4619,伏田 裕隆,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3772,一柳 和孝,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4227,安達 裕樹,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4565,西村 豪洋,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3582,吉川 昭男,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3740,大澤 普司,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609091303,2026-09-09,13,03R,11:35,2026-09-09T11:26:28.673910+09:00,18,10,08,06,04,02,01,A2,4515,藤田 浩人,5.67,20,00,10,6.75,3,6.25,2,5.75,2,5.25,0,4.75,0,4.50,0,B1,4247,齊藤 優,6.67,14,01,12,7.50,5,7.00,3,6.50,3,6.00,2,5.50,2,5.25,2,B1,3870,寺嶋 雄,1.00,44,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,B1,3663,木山 和幸,6.00,19,00,11,7.00,3,6.50,3,6.00,2,5.50,2,5.00,0,4.75,0,A1,4036,金田 諭,5.00,27,00,7,6.00,2,5.60,2,5.20,0,4.80,0,4.40,0,4.20,0,A2,4049,荒川 健太,5.33,22,00,9,6.50,3,6.00,2,5.50,2,5.00,0,4.50,0,4.25,0
202609091703,2026-09-09,17,03R,11:43,2026-09-09T11:34:22.878940+09:00,18,10,08,06,04,02,01,A2,4134,杉山 貴博,0.00,12,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4732,堀本 和也,0.00,12,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4332,村上 彰一,0.00,12,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3556,田中 信一郎,0.00,12,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4570,前田 聖文,0.00,12,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5452,上馬場 風依,0.00,12,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609091603,2026-09-09,16,03R,11:49,2026-09-09T11:40:27.708051+09:00,18,10,08,06,04,02,01,B1,5286,坂井 滉哉,4.00,30,00,,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,A2,3988,古川 誠之,9.33,1,01,8,9.50,5,9.00,5,8.50,5,8.00,5,7.50,5,7.25,5,A1,4436,渋谷 明憲,9.33,1,01,9,9.50,5,9.00,5,8.50,5,8.00,5,7.50,5,7.25,5,B1,4131,原 豊土,7.33,10,01,11,8.00,5,7.50,5,7.00,5,6.50,3,6.00,3,5.75,2,A2,4788,小池 哲也,6.00,18,01,10,7.00,3,6.50,3,6.00,3,5.50,2,5.00,2,4.75,0,B1,3284,渡邊 伸太郎,6.67,14,01,12,7.50,5,7.00,5,6.50,3,6.00,3,5.50,2,5.25,2
202609092108,2026-09-09,21,08R,11:50,2026-09-09T11:40:27.708051+09:00,18,10,08,06,04,02,01,B1,4966,田川 大貴,4.00,21,00,4,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,A1,4771,下寺 秀和,0.00,39,00,12,10.00,5,8.00,5,6.00,5,4.00,2,2.00,2,1.00,2,B1,3509,池 千夏,0.00,39,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4020,川上 清人,6.00,14,01,3,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,B1,5143,常盤 海心,0.00,39,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A2,4675,井手 良太,0.00,39,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0
202609091407,2026-09-09,14,07R,11:51,2026-09-09T11:42:19.131800+09:00,18,10,08,06,04,02,01,B1,5153,佐藤 ほのか,3.00,35,00,11,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,B1,4901,出口 舞有子,7.50,7,01,3,7.86,5,7.57,5,7.29,5,7.00,5,6.71,5,6.57,5,B1,4714,喜多須 杏奈,6.33,14,01,2,6.86,5,6.57,5,6.29,5,6.00,5,5.71,0,5.57,0,A2,4627,藤原 菜希,4.60,27,00,12,5.50,2,5.17,2,4.83,0,4.50,0,4.17,0,4.00,0,A1,4530,小野 生奈,7.50,7,01,1,7.86,5,7.57,5,7.29,5,7.00,5,6.71,5,6.57,5,B2,5440,薗頭 心,1.25,40,00,,3.00,0,2.60,0,2.20,0,1.80,0,1.40,0,1.20,0
202609091304,2026-09-09,13,04R,11:59,2026-09-09T11:50:28.938515+09:00,18,10,08,06,04,02,01,B1,5307,富永 夏哉人,4.67,29,00,,6.00,0,5.50,0,5.00,0,4.50,0,4.00,0,3.75,0,B1,4567,上村 慎太郎,2.67,38,00,,4.50,0,4.00,0,3.50,0,3.00,0,2.50,0,2.25,0,A2,3853,岩崎 正哉,4.33,30,00,8,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A1,4297,山田 哲也,7.75,6,01,12,8.20,5,7.80,5,7.40,5,7.00,5,6.60,3,6.40,3,A2,4152,深水 慎一郎,7.00,11,01,9,7.75,5,7.25,3,6.75,3,6.25,2,5.75,2,5.50,2,B1,4039,村上 功祐,7.00,11,01,10,7.75,5,7.25,3,6.75,3,6.25,2,5.75,2,5.50,2
202609090503,2026-09-09,05,03R,12:01,2026-09-09T11:52:28.879439+09:00,18,10,08,06,04,02,01,B1,5262,鈴木 章司,0.00,13,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3463,乙津 康志,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4430,永田 秀二,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4281,大澤 大夢,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4376,藤田 靖弘,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3997,北村 征嗣,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
