レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202609091704,2026-09-09,17,04R,12:12,2026-09-09T12:02:27.866540+09:00,1,-0.09,2,-0.05,3,0.04,4,0.14,5,0.12,6,0.08
202609091104,2026-09-09,11,04R,12:14,2026-09-09T12:04:24.417702+09:00,1,-0.11,2,-0.17,3,0.02,4,0.04,5,0.05,6,0.19
202609091604,2026-09-09,16,04R,12:20,2026-09-09T12:10:29.460944+09:00,1,0.27,2,0.16,3,0.33,4,0.17,5,0.31,6,0.11
202609090404,2026-09-09,04,04R,12:22,2026-09-09T12:12:29.128079+09:00,1,0.19,2,0.05,3,0.16,4,0.1,5,-0.08,6,-0.12
202609091408,2026-09-09,14,08R,12:21,2026-09-09T12:12:29.128079+09:00,1,-0.06,2,0.06,3,0.18,4,-0.01,5,-0.03,6,0.07
202609092109,2026-09-09,21,09R,12:24,2026-09-09T12:14:25.361671+09:00,1,0.06,2,0.05,3,0.05,4,0.22,5,0.18,6,0.2
202609091305,2026-09-09,13,05R,12:29,2026-09-09T12:20:21.427937+09:00,1,0.07,3,0.16,4,0.18,5,0.3,2,0.08,6,0.17
202609090504,2026-09-09,05,04R,12:31,2026-09-09T12:22:20.164476+09:00,1,0.22,2,0.15,3,0.07,4,0.05,5,0.08,6,0.01
202609091105,2026-09-09,11,05R,12:44,2026-09-09T12:34:23.400030+09:00,1,0.27,2,0.12,3,0.09,4,0.29,5,0.25,6,0.16
202609091705,2026-09-09,17,05R,12:43,2026-09-09T12:34:23.400030+09:00,1,0.15,2,0.27,3,0.1,4,-0.04,5,0.07,6,0.14
202609091605,2026-09-09,16,05R,12:50,2026-09-09T12:40:29.858760+09:00,1,0.35,2,0.12,3,0.13,4,0.32,5,0.01,6,0.26
202609090405,2026-09-09,04,05R,12:52,2026-09-09T12:42:27.140094+09:00,1,0.05,3,0.18,4,0.3,5,0.16,6,0.08,2,0.07
202609091409,2026-09-09,14,09R,12:52,2026-09-09T12:42:27.140094+09:00,1,0.05,2,0.05,3,0.01,4,0.12,5,-0.01,6,-0.09
202609091306,2026-09-09,13,06R,12:56,2026-09-09T12:46:30.888700+09:00,1,0.13,2,0.11,3,0.2,4,0.11,5,0.01,6,-0.02
202609092110,2026-09-09,21,10R,12:58,2026-09-09T12:48:24.038125+09:00,1,0.25,2,0.2,3,0.21,4,0.12,5,0.15,6,0.13
202609090505,2026-09-09,05,05R,13:01,2026-09-09T12:52:32.402791+09:00,1,0.1,2,0.09,3,0.12,4,0.09,5,0.09,6,0.08
