レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609120208,2026-09-12,02,8R,daily,66.74,18.18,50.62,13.84,49.47,6.33,50.0,11.89,50.0,4.42,54.66,53.82,14.66,50.62,13.84,37.47,4.8,50.0,11.89,50.0,4.42,49.61,52.69,14.36,44.74,12.23,47.65,6.1,50.0,11.89,50.0,4.42,49.0,48.72,13.27,46.7,12.76,35.21,4.51,50.0,11.89,50.0,4.42,46.86,43.98,11.98,60.42,16.51,66.27,8.48,50.0,11.89,50.0,4.42,53.29,34.86,9.5,46.7,12.76,59.44,7.61,50.0,11.89,50.0,4.42,46.18
202609120209,2026-09-12,02,9R,daily,66.74,18.18,46.7,12.76,58.13,7.44,50.0,11.89,50.0,4.42,54.7,53.82,14.66,44.74,12.23,47.71,6.11,50.0,11.89,50.0,4.42,49.31,52.69,14.36,52.58,14.37,39.78,5.09,50.0,11.89,50.0,4.42,50.13,48.72,13.27,54.54,14.91,65.58,8.39,50.0,11.89,50.0,4.42,52.89,43.98,11.98,54.54,14.91,72.5,9.28,50.0,11.89,50.0,4.42,52.48,34.86,9.5,42.78,11.69,47.04,6.02,50.0,11.89,50.0,4.42,43.52
202609120210,2026-09-12,02,10R,daily,66.74,18.18,58.46,15.98,45.93,5.88,50.0,11.89,50.0,4.42,56.35,53.82,14.66,56.5,15.44,51.22,6.56,50.0,11.89,50.0,4.42,52.97,52.69,14.36,46.7,12.76,42.13,5.39,50.0,11.89,50.0,4.42,48.82,48.72,13.27,46.7,12.76,40.25,5.15,50.0,11.89,50.0,4.42,47.5,43.98,11.98,46.7,12.76,61.3,7.85,50.0,11.89,50.0,4.42,48.91,34.86,9.5,48.66,13.3,35.1,4.49,50.0,11.89,50.0,4.42,43.6
202609120211,2026-09-12,02,11R,daily,66.74,18.18,52.58,14.37,52.38,6.7,50.0,11.89,50.0,4.42,55.57,53.82,14.66,46.7,12.76,43.08,5.51,50.0,11.89,50.0,4.42,49.25,52.69,14.36,50.62,13.84,62.58,8.01,50.0,11.89,50.0,4.42,52.51,48.72,13.27,40.82,11.16,55.51,7.1,50.0,11.89,50.0,4.42,47.85,43.98,11.98,50.62,13.84,63.17,8.09,50.0,11.89,50.0,4.42,50.22,34.86,9.5,52.58,14.37,72.18,9.24,50.0,11.89,50.0,4.42,49.42
202609120212,2026-09-12,02,12R,daily,66.74,18.18,52.58,14.37,32.33,4.14,50.0,11.89,50.0,4.42,53.0,53.82,14.66,56.5,15.44,53.19,6.81,50.0,11.89,50.0,4.42,53.22,52.69,14.36,46.7,12.76,56.89,7.28,50.0,11.89,50.0,4.42,50.71,48.72,13.27,44.74,12.23,50.96,6.52,50.0,11.89,50.0,4.42,48.34,43.98,11.98,66.29,18.12,50.67,6.49,50.0,11.89,50.0,4.42,52.9,34.86,9.5,50.62,13.84,37.47,4.8,50.0,11.89,50.0,4.42,44.44
202609120501,2026-09-12,05,1R,daily,68.91,25.09,44.71,12.06,47.99,4.28,50.0,10.1,50.0,3.76,55.28,51.23,18.65,49.53,13.36,42.5,3.79,50.0,10.1,50.0,3.76,49.65,50.59,18.42,47.12,12.71,37.62,3.35,50.0,10.1,50.0,3.76,48.33,48.62,17.7,42.3,11.41,42.02,3.75,50.0,10.1,50.0,3.76,46.71,44.78,16.3,44.71,12.06,45.8,4.08,50.0,10.1,50.0,3.76,46.3,35.65,12.98,42.3,11.41,38.12,3.4,50.0,10.1,50.0,3.76,41.64
202609120501,2026-09-12,05,1R,realtime,68.91,25.09,44.71,12.06,47.99,4.28,67.57,13.64,40.19,3.02,58.09,51.23,18.65,49.53,13.36,42.5,3.79,44.96,9.08,61.23,4.6,49.48,50.59,18.42,47.12,12.71,37.62,3.35,42.91,8.66,64.66,4.86,48.0,48.62,17.7,42.3,11.41,42.02,3.75,41.37,8.35,49.85,3.75,44.96,44.78,16.3,44.71,12.06,45.8,4.08,56.33,11.37,42.83,3.22,47.04,35.65,12.98,42.3,11.41,38.12,3.4,46.78,9.44,41.02,3.08,40.31
202609120502,2026-09-12,05,2R,daily,68.91,25.09,47.12,12.71,45.46,4.05,50.0,10.1,50.0,3.76,55.7,51.23,18.65,37.47,10.11,48.36,4.31,50.0,10.1,50.0,3.76,46.92,50.59,18.42,39.88,10.76,60.18,5.37,50.0,10.1,50.0,3.76,48.39,48.62,17.7,44.71,12.06,45.3,4.04,50.0,10.1,50.0,3.76,47.65,44.78,16.3,44.71,12.06,33.26,2.97,50.0,10.1,50.0,3.76,45.18,35.65,12.98,54.35,14.66,49.58,4.42,50.0,10.1,50.0,3.76,45.91
202609120502,2026-09-12,05,2R,realtime,68.91,25.09,47.12,12.71,45.46,4.05,57.82,11.67,40.4,3.04,56.56,50.59,18.42,37.47,10.11,48.36,4.31,49.78,10.05,65.02,4.89,47.77,48.62,17.7,39.88,10.76,60.18,5.37,52.44,10.59,49.13,3.69,48.11,44.78,16.3,44.71,12.06,45.3,4.04,48.18,9.73,42.64,3.21,45.33,35.65,12.98,44.71,12.06,33.26,2.97,37.74,7.62,40.19,3.02,38.64,51.23,18.65,54.35,14.66,49.58,4.42,53.96,10.9,62.39,4.69,53.32
202609120503,2026-09-12,05,3R,daily,68.91,25.09,49.53,13.36,66.64,5.94,50.0,10.1,50.0,3.76,58.24,51.23,18.65,47.12,12.71,42.9,3.83,50.0,10.1,50.0,3.76,49.04,50.59,18.42,49.53,13.36,48.3,4.31,50.0,10.1,50.0,3.76,49.94,48.62,17.7,56.76,15.31,62.15,5.54,50.0,10.1,50.0,3.76,52.41,44.78,16.3,47.12,12.71,49.79,4.44,50.0,10.1,50.0,3.76,47.31,35.65,12.98,56.76,15.31,57.46,5.12,50.0,10.1,50.0,3.76,47.27
202609120504,2026-09-12,05,4R,daily,68.91,25.09,44.71,12.06,35.2,3.14,50.0,10.1,50.0,3.76,54.14,51.23,18.65,49.53,13.36,62.18,5.54,50.0,10.1,50.0,3.76,51.41,50.59,18.42,44.71,12.06,50.44,4.5,50.0,10.1,50.0,3.76,48.83,48.62,17.7,61.59,16.61,35.72,3.18,50.0,10.1,50.0,3.76,51.35,44.78,16.3,42.3,11.41,27.72,2.47,50.0,10.1,50.0,3.76,44.04,35.65,12.98,51.94,14.01,50.7,4.52,50.0,10.1,50.0,3.76,45.36
202609120505,2026-09-12,05,5R,daily,68.91,25.09,49.53,13.36,41.98,3.74,50.0,10.1,50.0,3.76,56.04,51.23,18.65,44.71,12.06,65.47,5.84,50.0,10.1,50.0,3.76,50.4,50.59,18.42,61.59,16.61,46.35,4.13,50.0,10.1,50.0,3.76,53.01,48.62,17.7,49.53,13.36,33.91,3.02,50.0,10.1,50.0,3.76,47.94,44.78,16.3,44.71,12.06,47.69,4.25,50.0,10.1,50.0,3.76,46.47,35.65,12.98,35.06,9.46,60.42,5.39,50.0,10.1,50.0,3.76,41.68
202609120506,2026-09-12,05,6R,daily,68.91,25.09,51.94,14.01,41.66,3.71,50.0,10.1,50.0,3.76,56.66,51.23,18.65,44.71,12.06,45.8,4.08,50.0,10.1,50.0,3.76,48.65,50.59,18.42,51.94,14.01,51.68,4.61,50.0,10.1,50.0,3.76,50.89,48.62,17.7,44.71,12.06,47.99,4.28,50.0,10.1,50.0,3.76,47.89,44.78,16.3,51.94,14.01,53.55,4.77,50.0,10.1,50.0,3.76,48.94,35.65,12.98,44.71,12.06,42.67,3.8,50.0,10.1,50.0,3.76,42.69
202609120507,2026-09-12,05,7R,daily,68.91,25.09,51.94,14.01,41.71,3.72,50.0,10.1,50.0,3.76,56.67,51.23,18.65,44.71,12.06,33.26,2.97,50.0,10.1,50.0,3.76,47.53,50.59,18.42,47.12,12.71,44.44,3.96,50.0,10.1,50.0,3.76,48.94,48.62,17.7,47.12,12.71,45.46,4.05,50.0,10.1,50.0,3.76,48.32,44.78,16.3,47.12,12.71,42.9,3.83,50.0,10.1,50.0,3.76,46.69,35.65,12.98,49.53,13.36,52.41,4.67,50.0,10.1,50.0,3.76,44.86
202609120508,2026-09-12,05,8R,daily,68.91,25.09,54.35,14.66,43.7,3.9,50.0,10.1,50.0,3.76,57.5,51.23,18.65,42.3,11.41,27.72,2.47,50.0,10.1,50.0,3.76,46.38,50.59,18.42,49.53,13.36,55.01,4.91,50.0,10.1,50.0,3.76,50.53,48.62,17.7,37.47,10.11,48.36,4.31,50.0,10.1,50.0,3.76,45.97,44.78,16.3,39.88,10.76,26.15,2.33,50.0,10.1,50.0,3.76,43.25,35.65,12.98,30.24,8.16,43.37,3.87,50.0,10.1,50.0,3.76,38.86
202609120509,2026-09-12,05,9R,daily,68.91,25.09,42.3,11.41,42.02,3.75,50.0,10.1,50.0,3.76,54.09,51.23,18.65,44.71,12.06,47.69,4.25,50.0,10.1,50.0,3.76,48.81,50.59,18.42,49.53,13.36,40.27,3.59,50.0,10.1,50.0,3.76,49.22,48.62,17.7,35.06,9.46,60.42,5.39,50.0,10.1,50.0,3.76,46.4,44.78,16.3,39.88,10.76,60.18,5.37,50.0,10.1,50.0,3.76,46.28,35.65,12.98,51.94,14.01,57.12,5.09,50.0,10.1,50.0,3.76,45.93
202609120510,2026-09-12,05,10R,daily,68.91,25.09,54.35,14.66,49.58,4.42,50.0,10.1,50.0,3.76,58.02,51.23,18.65,51.94,14.01,53.55,4.77,50.0,10.1,50.0,3.76,51.29,50.59,18.42,61.59,16.61,35.72,3.18,50.0,10.1,50.0,3.76,52.06,48.62,17.7,61.59,16.61,46.35,4.13,50.0,10.1,50.0,3.76,52.3,44.78,16.3,49.53,13.36,62.18,5.54,50.0,10.1,50.0,3.76,49.06,35.65,12.98,49.53,13.36,66.64,5.94,50.0,10.1,50.0,3.76,46.13
202609120511,2026-09-12,05,11R,daily,68.91,25.09,56.76,15.31,57.46,5.12,50.0,10.1,50.0,3.76,59.37,51.23,18.65,51.94,14.01,50.7,4.52,50.0,10.1,50.0,3.76,51.03,50.59,18.42,44.71,12.06,45.3,4.04,50.0,10.1,50.0,3.76,48.37,48.62,17.7,51.94,14.01,51.68,4.61,50.0,10.1,50.0,3.76,50.17,44.78,16.3,49.53,13.36,42.5,3.79,50.0,10.1,50.0,3.76,47.31,35.65,12.98,51.94,14.01,41.71,3.72,50.0,10.1,50.0,3.76,44.56
202609120512,2026-09-12,05,12R,daily,68.91,25.09,49.53,13.36,52.41,4.67,50.0,10.1,50.0,3.76,56.97,51.23,18.65,47.12,12.71,49.79,4.44,50.0,10.1,50.0,3.76,49.65,50.59,18.42,56.76,15.31,62.15,5.54,50.0,10.1,50.0,3.76,53.12,48.62,17.7,44.71,12.06,42.67,3.8,50.0,10.1,50.0,3.76,47.42,44.78,16.3,44.71,12.06,65.47,5.84,50.0,10.1,50.0,3.76,48.05,35.65,12.98,49.53,13.36,41.98,3.74,50.0,10.1,50.0,3.76,43.93
202609120601,2026-09-12,06,1R,daily,69.51,24.92,43.96,9.19,46.48,4.25,50.0,13.18,50.0,3.87,55.41,52.05,18.66,46.04,9.63,56.93,5.2,50.0,13.18,50.0,3.87,50.54,51.1,18.32,37.71,7.88,68.53,6.26,50.0,13.18,50.0,3.87,49.52,48.86,17.52,43.96,9.19,21.31,1.95,50.0,13.18,50.0,3.87,45.71,45.83,16.43,43.96,9.19,51.16,4.68,50.0,13.18,50.0,3.87,47.35,32.64,11.7,31.46,6.58,48.36,4.42,50.0,13.18,50.0,3.87,39.75
202609120601,2026-09-12,06,1R,realtime,69.51,24.92,43.96,9.19,46.48,4.25,62.17,16.39,47.78,3.69,58.45,52.05,18.66,46.04,9.63,56.93,5.2,54.28,14.31,53.18,4.11,51.91,51.1,18.32,37.71,7.88,68.53,6.26,46.28,12.2,46.34,3.58,48.25,48.86,17.52,43.96,9.19,21.31,1.95,36.69,9.68,51.65,3.99,42.32,45.83,16.43,43.96,9.19,51.16,4.68,40.23,10.61,49.97,3.86,44.77,32.64,11.7,31.46,6.58,48.36,4.42,60.49,15.95,51.06,3.95,42.6
202609120602,2026-09-12,06,2R,daily,69.51,24.92,41.87,8.76,50.01,4.57,50.0,13.18,50.0,3.87,55.3,52.05,18.66,41.87,8.76,48.6,4.44,50.0,13.18,50.0,3.87,48.91,51.1,18.32,48.12,10.06,36.25,3.31,50.0,13.18,50.0,3.87,48.74,48.86,17.52,46.04,9.63,57.42,5.25,50.0,13.18,50.0,3.87,49.44,45.83,16.43,48.12,10.06,40.04,3.66,50.0,13.18,50.0,3.87,47.2,32.64,11.7,50.21,10.5,52.01,4.75,50.0,13.18,50.0,3.87,44.0
202609120603,2026-09-12,06,3R,daily,69.51,24.92,41.87,8.76,53.73,4.91,50.0,13.18,50.0,3.87,55.64,52.05,18.66,43.96,9.19,40.9,3.74,50.0,13.18,50.0,3.87,48.64,51.1,18.32,50.21,10.5,30.11,2.75,50.0,13.18,50.0,3.87,48.62,48.86,17.52,48.12,10.06,66.44,6.07,50.0,13.18,50.0,3.87,50.7,45.83,16.43,48.12,10.06,59.02,5.39,50.0,13.18,50.0,3.87,48.93,32.64,11.7,52.29,10.93,66.98,6.12,50.0,13.18,50.0,3.87,45.81
202609120604,2026-09-12,06,4R,daily,69.51,24.92,52.29,10.93,48.09,4.4,50.0,13.18,50.0,3.87,57.3,52.05,18.66,43.96,9.19,43.56,3.98,50.0,13.18,50.0,3.87,48.88,51.1,18.32,46.04,9.63,73.86,6.75,50.0,13.18,50.0,3.87,51.75,48.86,17.52,43.96,9.19,56.57,5.17,50.0,13.18,50.0,3.87,48.93,45.83,16.43,48.12,10.06,66.87,6.11,50.0,13.18,50.0,3.87,49.65,32.64,11.7,41.87,8.76,51.49,4.71,50.0,13.18,50.0,3.87,42.21
202609120605,2026-09-12,06,5R,daily,69.51,24.92,48.12,10.06,54.15,4.95,50.0,13.18,50.0,3.87,56.98,52.05,18.66,39.79,8.32,57.05,5.21,50.0,13.18,50.0,3.87,49.24,51.1,18.32,43.96,9.19,42.13,3.85,50.0,13.18,50.0,3.87,48.41,48.86,17.52,48.12,10.06,54.58,4.99,50.0,13.18,50.0,3.87,49.62,45.83,16.43,48.12,10.06,60.04,5.49,50.0,13.18,50.0,3.87,49.03,32.64,11.7,46.04,9.63,45.12,4.12,50.0,13.18,50.0,3.87,42.5
202609120606,2026-09-12,06,6R,daily,69.51,24.92,41.87,8.76,38.76,3.54,50.0,13.18,50.0,3.87,54.27,52.05,18.66,39.79,8.32,53.28,4.87,50.0,13.18,50.0,3.87,48.9,51.1,18.32,58.54,12.24,53.89,4.93,50.0,13.18,50.0,3.87,52.53,48.86,17.52,50.21,10.5,50.39,4.61,50.0,13.18,50.0,3.87,49.67,45.83,16.43,31.46,6.58,48.36,4.42,50.0,13.18,50.0,3.87,44.48,32.64,11.7,64.79,13.55,48.35,4.42,50.0,13.18,50.0,3.87,46.72
202609120607,2026-09-12,06,7R,daily,69.51,24.92,37.71,7.88,68.53,6.26,50.0,13.18,50.0,3.87,56.12,52.05,18.66,50.21,10.5,55.83,5.1,50.0,13.18,50.0,3.87,51.31,51.1,18.32,48.12,10.06,59.02,5.39,50.0,13.18,50.0,3.87,50.83,48.86,17.52,50.21,10.5,42.32,3.87,50.0,13.18,50.0,3.87,48.93,45.83,16.43,41.87,8.76,50.01,4.57,50.0,13.18,50.0,3.87,46.81,32.64,11.7,48.12,10.06,54.87,5.02,50.0,13.18,50.0,3.87,43.83
202609120608,2026-09-12,06,8R,daily,69.51,24.92,50.21,10.5,55.97,5.12,50.0,13.18,50.0,3.87,57.58,52.05,18.66,43.96,9.19,21.31,1.95,50.0,13.18,50.0,3.87,46.85,51.1,18.32,41.87,8.76,53.73,4.91,50.0,13.18,50.0,3.87,49.04,48.86,17.52,46.04,9.63,57.08,5.22,50.0,13.18,50.0,3.87,49.41,45.83,16.43,46.04,9.63,73.86,6.75,50.0,13.18,50.0,3.87,49.86,32.64,11.7,41.87,8.76,48.6,4.44,50.0,13.18,50.0,3.87,41.95
202609120609,2026-09-12,06,9R,daily,69.51,24.92,43.96,9.19,50.48,4.61,50.0,13.18,50.0,3.87,55.77,52.05,18.66,43.96,9.19,56.57,5.17,50.0,13.18,50.0,3.87,50.07,51.1,18.32,48.12,10.06,60.04,5.49,50.0,13.18,50.0,3.87,50.92,48.86,17.52,43.96,9.19,51.16,4.68,50.0,13.18,50.0,3.87,48.43,45.83,16.43,48.12,10.06,66.44,6.07,50.0,13.18,50.0,3.87,49.61,32.64,11.7,48.12,10.06,61.9,5.66,50.0,13.18,50.0,3.87,44.47
202609120610,2026-09-12,06,10R,daily,69.51,24.92,48.12,10.06,36.25,3.31,50.0,13.18,50.0,3.87,55.35,52.05,18.66,52.29,10.93,66.98,6.12,50.0,13.18,50.0,3.87,52.77,51.1,18.32,48.12,10.06,66.87,6.11,50.0,13.18,50.0,3.87,51.54,48.86,17.52,43.96,9.19,42.13,3.85,50.0,13.18,50.0,3.87,47.61,45.83,16.43,46.04,9.63,56.93,5.2,50.0,13.18,50.0,3.87,48.31,32.64,11.7,50.21,10.5,50.39,4.61,50.0,13.18,50.0,3.87,43.86
202609120611,2026-09-12,06,11R,daily,69.51,24.92,50.21,10.5,55.83,5.1,50.0,13.18,50.0,3.87,57.57,52.05,18.66,48.12,10.06,40.04,3.66,50.0,13.18,50.0,3.87,49.43,51.1,18.32,64.79,13.55,48.35,4.42,50.0,13.18,50.0,3.87,53.34,48.86,17.52,50.21,10.5,30.11,2.75,50.0,13.18,50.0,3.87,47.82,45.83,16.43,43.96,9.19,46.48,4.25,50.0,13.18,50.0,3.87,46.92,32.64,11.7,48.12,10.06,54.58,4.99,50.0,13.18,50.0,3.87,43.8
202609120612,2026-09-12,06,12R,daily,69.51,24.92,46.04,9.63,57.08,5.22,50.0,13.18,50.0,3.87,56.81,52.05,18.66,50.21,10.5,42.32,3.87,50.0,13.18,50.0,3.87,50.08,51.1,18.32,43.96,9.19,43.56,3.98,50.0,13.18,50.0,3.87,48.54,48.86,17.52,50.21,10.5,52.01,4.75,50.0,13.18,50.0,3.87,49.82,45.83,16.43,48.12,10.06,54.15,4.95,50.0,13.18,50.0,3.87,48.49,32.64,11.7,58.54,12.24,53.89,4.93,50.0,13.18,50.0,3.87,45.92
202609120801,2026-09-12,08,1R,daily,67.61,27.13,59.47,13.73,38.48,2.97,50.0,10.67,50.0,3.86,58.37,51.67,20.74,44.91,10.37,51.62,3.98,50.0,10.67,50.0,3.86,49.62,50.0,20.07,38.66,8.93,53.83,4.15,50.0,10.67,50.0,3.86,47.68,49.5,19.87,36.58,8.45,67.46,5.2,50.0,10.67,50.0,3.86,48.05,45.19,18.14,40.74,9.41,45.57,3.52,50.0,10.67,50.0,3.86,45.59,35.29,14.16,42.83,9.89,49.19,3.79,50.0,10.67,50.0,3.86,42.38
