レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609091711,2026-09-09,17,11R,前田 聖文,7.9,0.18,4.3,1,,IP,2,,IP,5,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,6,,IP,松尾 拓,7.8,0.17,3.3,1,,G3,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,5,,IP,3,,IP,2,,IP,東 潤樹,7.2,0.18,3.3,5,,IP,1,,IP,2,,IP,2,,IP,2,,IP,3,,IP,2,,IP,2,,IP,3,,IP,2,,IP,櫻井 優,6.8,0.12,3.3,4,,IP,3,,IP,1,,IP,4,,IP,1,,IP,2,,G3,2,,IP,4,,IP,3,,IP,2,,IP,大庭 元明,4.3,0.16,3.1,4,,IP,1,,IP,6,,IP,4,,IP,2,,IP,5,3,G3,6,6,G3,4,,IP,6,,IP,2,,IP,四宮 与寛,4.7,0.14,3.0,4,,IP,4,,IP,3,,IP,4,,IP,5,,IP,6,,G3,3,,G3,2,,IP,4,,IP,2,,IP
202609091712,2026-09-09,17,12R,田中 信一郎,9.5,0.15,3.4,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,2,,IP,1,,IP,丸尾 義孝,7.4,0.13,3.5,2,,IP,2,,IP,1,,IP,2,,IP,2,,IP,4,,IP,4,,IP,3,,IP,1,,IP,2,,IP,西野 翔太,4.9,0.12,2.4,2,,IP,4,,IP,2,,IP,6,,IP,2,,IP,5,,IP,4,,IP,5,,IP,4,,IP,2,,IP,上條 嘉嗣,6.4,0.18,3.5,6,5,IP,2,2,IP,2,,IP,4,3,IP,3,5,IP,1,,IP,3,,IP,2,,IP,1,3,IP,6,2,IP,森野 正弘,6.44,0.12,3.0,3,,IP,1,,IP,2,,IP,3,,IP,5,,G3,3,,G3,2,,IP,1,4,IP,欠,,IP,5,,IP,権藤 俊光,4.9,0.14,3.2,3,,G3,3,,IP,6,,IP,5,,SG,3,,IP,3,5,IP,1,4,IP,4,,G2,6,,G2,6,,G2
202609092001,2026-09-09,20,01R,中島 真二,7.8,0.16,3.4,2,,IP,4,,IP,3,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,金子 順一,3.9,0.2,4.4,6,,IP,3,,IP,3,,IP,3,,IP,6,,IP,4,,IP,5,,IP,3,,IP,6,,IP,3,,IP,渡辺 千草,3.5,0.12,2.5,6,,IP,3,,G3,3,,G3,6,,G3,4,,G3,5,,IP,4,4,IP,5,4,IP,6,,IP,2,,IP,大田 直弥,4.7,0.16,3.3,4,6,IP,4,,IP,5,,IP,6,,IP,2,,IP,4,,IP,2,,IP,4,,IP,1,,IP,5,,IP,梶山 涼斗,3.5,0.14,2.8,5,,IP,4,,IP,2,,IP,5,,IP,5,4,IP,5,,IP,3,,IP,4,,IP,4,,IP,6,6,IP,山下 心一,1.3,0.23,5.0,5,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,G3,6,,G3
202609092002,2026-09-09,20,02R,杉田 篤光,6.3,0.18,3.9,1,,IP,4,,IP,1,,IP,2,,IP,3,,IP,2,,G3,6,,IP,4,,IP,2,,IP,4,,G3,村松 将平,4.4,0.17,4.1,5,,IP,4,,IP,6,,IP,1,,IP,2,,IP,4,,IP,3,,IP,6,,IP,3,,IP,5,,IP,濱崎 直矢,6.3,0.12,2.4,4,,IP,4,,IP,4,,IP,6,,IP,3,4,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,間嶋 仁志,4.8,0.18,3.3,2,1,IP,4,,IP,5,,IP,1,,IP,5,,IP,5,2,IP,5,2,IP,1,2,IP,4,,IP,4,2,G3,松尾 昂明,3.4,0.19,3.6,6,6,IP,2,,IP,4,,IP,5,,IP,4,,IP,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,稲生 夏季,3.4,0.2,4.4,5,,G3,3,,G3,6,5,IP,3,,G3,3,,IP,6,,IP,5,,IP,5,,G3,4,,G3,4,,G3
202609092003,2026-09-09,20,03R,佐藤 旭,6.7,0.15,3.7,4,,IP,2,,IP,3,,IP,1,,IP,1,,IP,6,,IP,1,,IP,4,,IP,4,,IP,1,,IP,藤原 孝斗,5.3,0.21,4.0,6,,G3,3,,IP,4,,IP,3,,IP,4,,IP,3,,IP,2,,IP,5,,IP,2,,IP,2,,IP,大須賀 友,6.9,0.21,4.1,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,2,2,IP,3,,IP,6,,IP,5,,IP,2,,IP,森口 和紀,5.4,0.13,3.2,2,,IP,4,,IP,3,5,IP,4,,IP,2,,IP,4,,IP,3,,G3,5,,G3,4,,IP,2,,IP,片岡 恵里,4.1,0.19,4.4,3,,G3,2,,G3,4,,G3,2,,G3,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,6,,IP,吉川 颯汰,1.1,0.19,4.1,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202609092004,2026-09-09,20,04R,蒲原 健太,7.8,0.21,3.0,1,,IP,2,,IP,5,,IP,2,,IP,1,,IP,2,,IP,1,,IP,4,,IP,1,,IP,2,,IP,花田 凱成,4.5,0.17,3.7,妨,,IP,4,,IP,5,,IP,5,,IP,6,,IP,2,,IP,4,,IP,3,,IP,1,,IP,2,,IP,夏山 亮平,5.7,0.13,2.7,5,,IP,2,,IP,3,,IP,1,,IP,6,4,G3,3,,IP,3,,IP,2,,IP,5,,IP,2,,G3,井内 将太郎,4.5,0.15,2.5,2,,IP,1,,IP,6,,IP,6,,G2,2,,IP,2,,IP,6,,IP,6,,IP,3,,IP,転,,IP,嶋 義信,4.4,0.13,2.3,5,,IP,1,,IP,4,4,IP,5,,IP,5,,IP,4,,IP,5,,IP,4,,IP,1,,G3,4,,IP,小林 一樹,3.4,0.11,2.8,6,,IP,4,,IP,4,5,IP,6,,IP,4,,IP,2,,IP,2,5,IP,5,,IP,6,,IP,6,,IP
202609092005,2026-09-09,20,05R,村松 修二,8.8,0.15,3.0,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,3,,IP,1,,IP,桐本 康臣,5.4,0.09,2.0,5,,IP,4,,IP,2,,IP,2,,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,2,,IP,寺島 美里,4.8,0.15,2.4,4,,IP,6,,G3,2,,G3,1,,IP,5,,IP,5,,IP,2,,IP,5,,IP,1,,IP,6,,IP,田中 和也,6.5,0.17,3.9,3,,IP,3,,IP,2,,IP,1,,IP,4,,IP,6,2,IP,1,3,G3,2,,IP,5,,IP,2,,IP,西原 明生,2.7,0.21,4.8,6,6,IP,4,,IP,5,,IP,5,,IP,6,,IP,2,,IP,5,,IP,4,,IP,6,,IP,5,,IP,山口 隼人,1.0,0.21,4.6,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609092006,2026-09-09,20,06R,長畑 友輔,7.6,0.12,2.6,1,,IP,5,,IP,2,,IP,1,,IP,2,,IP,2,,IP,2,,IP,5,,IP,1,,IP,1,,IP,今垣 光太郎,6.8,0.15,3.7,3,,IP,1,,IP,2,,G2,3,,G2,3,,IP,3,,IP,4,,SG,4,,SG,5,,G1,2,,IP,中島 真二,4.1,0.17,3.9,6,,IP,4,,IP,3,,IP,5,,IP,6,,IP,2,,IP,3,4,IP,2,,IP,6,,IP,4,,IP,浅見 宗孝,3.7,0.13,4.1,3,,IP,3,,IP,4,,G3,5,,G3,6,,IP,2,,IP,5,,IP,6,,IP,3,5,IP,6,,IP,藤田 竜弘,4.9,0.13,3.4,6,,IP,3,,IP,4,,IP,2,,IP,5,,IP,4,,IP,1,,IP,3,,IP,5,,IP,4,,IP,中村 栄治,4.3,0.19,3.7,3,,IP,4,,IP,4,,IP,6,,IP,4,,IP,3,,IP,3,,IP,4,5,IP,4,,IP,4,,IP
202609092007,2026-09-09,20,07R,岡崎 恭裕,9.2,0.12,2.4,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,荻野 裕介,6.9,0.2,4.3,3,,IP,6,,G3,2,,IP,2,,IP,3,,G3,2,,G3,1,,G3,1,,IP,2,,IP,4,,IP,山下 心一,3.1,0.2,3.5,6,6,IP,6,,IP,4,,IP,5,,IP,3,,IP,5,,IP,3,4,G3,5,,IP,6,,IP,3,,IP,大瀧 明日香,4.4,0.17,3.5,3,,IP,3,,IP,落,,IP,4,,IP,6,,IP,4,,G3,3,,IP,3,,IP,6,,IP,1,,IP,杉田 篤光,3.9,0.21,5.0,4,,IP,4,,IP,1,,IP,4,,IP,6,,IP,3,,IP,5,,G3,4,,G3,5,,IP,5,,IP,三川 昂暁,2.9,0.18,3.6,5,,IP,6,,IP,3,,IP,6,,IP,5,,IP,4,,IP,6,,IP,4,,IP,3,,IP,5,,IP
202609092008,2026-09-09,20,08R,上平 真二,9.2,0.1,2.6,1,,IP,1,,IP,1,,IP,4,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,濱崎 直矢,6.5,0.12,3.1,1,,IP,3,,IP,6,,IP,1,,IP,6,,IP,1,,IP,2,,IP,1,,IP,6,,IP,2,,IP,小林 一樹,6.2,0.1,2.8,6,,IP,2,,IP,2,,IP,6,,IP,2,,IP,1,,IP,1,,IP,2,,IP,4,,IP,4,,IP,藤原 孝斗,4.4,0.19,3.5,2,,G3,6,6,G3,5,,IP,4,3,IP,1,,IP,3,,IP,4,,IP,6,5,IP,5,,IP,3,,IP,諏訪 玲奈,4.0,0.16,3.8,5,6,IP,落,,IP,2,,IP,6,,IP,6,6,IP,3,,IP,4,,IP,4,,IP,4,,IP,1,,IP,金子 順一,3.1,0.13,3.7,6,,IP,5,,IP,4,3,IP,6,4,IP,6,,IP,2,2,IP,2,3,IP,5,,IP,5,,IP,5,4,IP
202609092009,2026-09-09,20,09R,中辻 博訓,8.2,0.13,1.5,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,2,,IP,1,,IP,5,,IP,1,,IP,柴田 大輔,5.2,0.18,3.8,5,,G3,3,,IP,3,,IP,3,,G3,5,,G3,2,,G3,5,,IP,1,,IP,3,,IP,4,,IP,大田 直弥,4.1,0.12,2.2,4,,IP,6,,IP,3,,IP,6,,IP,1,,IP,6,,IP,4,,IP,4,,IP,2,,IP,5,,IP,本田 愛,3.8,0.21,3.7,2,,G3,3,,G3,6,,IP,6,,IP,2,3,IP,5,,IP,4,3,IP,5,,IP,5,,IP,4,,IP,山口 隼人,1.33,0.19,4.1,転,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,4,6,IP,6,6,IP,6,6,IP,若狭 奈美子,3.0,0.18,3.8,5,,IP,5,,IP,6,,G1,4,,IP,4,,G3,5,,G3,4,,IP,4,,IP,5,,IP,4,,IP
202609092010,2026-09-09,20,10R,松尾 昂明,8.0,0.13,3.5,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,3,,IP,1,,IP,1,,IP,5,,IP,1,,IP,梶山 涼斗,5.1,0.15,2.8,6,,IP,6,,IP,1,,IP,3,,IP,6,,IP,2,,IP,5,,IP,2,,IP,2,,IP,3,,IP,中村 栄治,6.0,0.16,3.1,5,,IP,3,,IP,2,,IP,1,,IP,5,,IP,2,,IP,4,,IP,4,4,IP,3,,IP,1,,IP,村松 修二,4.7,0.12,2.2,1,,IP,5,,IP,2,,IP,5,,IP,6,,IP,3,,IP,4,,IP,1,,IP,5,,IP,5,,IP,佐藤 旭,3.8,0.18,4.0,3,,IP,6,,IP,4,,IP,2,,IP,3,,IP,4,,IP,5,6,IP,6,,IP,5,,IP,4,,IP,夏山 亮平,3.9,0.16,3.9,5,,IP,3,,IP,5,,IP,3,5,IP,4,,IP,5,,G3,1,5,IP,5,,IP,6,,IP,5,,G3
202609092011,2026-09-09,20,11R,嶋 義信,9.7,0.1,2.5,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,大瀧 明日香,7.2,0.18,3.8,4,,IP,1,,IP,2,,IP,2,,IP,1,,IP,5,,IP,2,,IP,2,,IP,4,,IP,1,,IP,森口 和紀,5.1,0.16,3.5,5,,IP,1,,IP,1,,IP,2,,IP,5,,IP,4,,IP,6,,G3,落,,G3,5,,IP,1,,IP,藤田 竜弘,4.4,0.16,3.2,3,,IP,3,,IP,5,,IP,2,,IP,5,,IP,3,,IP,5,,IP,4,,IP,4,,IP,5,,IP,村松 将平,3.1,0.15,3.0,3,,IP,5,,IP,4,,IP,2,,IP,5,,IP,4,,IP,5,,IP,6,,IP,F,6,IP,5,,IP,桐本 康臣,3.8,0.19,4.1,6,,IP,4,,IP,1,,IP,3,,IP,3,,IP,5,,IP,6,,IP,4,,IP,5,,IP,5,,IP
202609092012,2026-09-09,20,12R,今垣 光太郎,7.7,0.16,4.1,1,,IP,6,,IP,2,,IP,1,,G2,1,,G2,1,,IP,1,,IP,6,,IP,4,,SG,2,,G1,上平 真二,5.3,0.15,3.2,5,,IP,妨,,IP,2,,IP,3,,IP,1,,IP,3,,IP,落,,IP,3,,IP,2,,G1,4,,G1,田中 和也,6.0,0.17,2.7,3,,IP,4,,IP,5,2,IP,1,,IP,5,,IP,1,,IP,2,,IP,4,2,G3,3,,IP,2,,IP,岡崎 恭裕,5.6,0.14,2.3,5,5,IP,2,,IP,2,,IP,6,,IP,2,,IP,3,,IP,5,,G2,2,,IP,3,,IP,4,5,G1,大須賀 友,6.0,0.17,3.6,3,,IP,6,,IP,3,,IP,2,4,IP,4,,IP,4,,IP,3,,IP,3,,IP,1,3,IP,2,4,IP,井内 将太郎,4.1,0.14,3.4,4,,IP,5,5,IP,3,,IP,1,5,IP,5,,G2,6,,G2,4,,G2,5,,IP,4,,IP,6,,IP
202609092101,2026-09-09,21,01R,奈須 啓太,8.2,0.13,2.2,1,,IP,1,,IP,5,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,岡 暢祐,4.7,0.14,3.3,1,,IP,6,,IP,1,3,IP,5,,IP,4,,IP,6,,IP,5,,IP,1,,IP,6,,IP,3,,IP,鈴木 秀茉,5.0,0.16,3.1,6,,IP,5,,IP,2,,IP,3,,G3,4,,G3,2,,IP,3,,IP,6,,IP,3,,IP,2,,IP,別府 昌樹,6.22,0.12,2.2,欠,,IP,3,,IP,3,,IP,2,,IP,4,6,IP,1,,IP,3,,IP,4,,IP,4,,IP,2,,IP,酒見 峻介,3.8,0.19,4.2,4,,IP,4,,IP,3,,IP,6,6,IP,4,6,IP,3,4,IP,6,,IP,6,,IP,6,,IP,1,6,IP,岡本 亜子,1.1,0.16,2.7,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609092102,2026-09-09,21,02R,秋山 広一,9.7,0.12,2.7,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G2,1,,IP,1,,IP,1,,IP,屋良 龍紀,3.7,0.15,3.4,6,3,IP,5,,IP,1,,IP,5,,IP,2,,IP,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,小池 公生,6.0,0.16,3.2,3,4,IP,3,,IP,5,4,IP,4,,IP,3,,IP,1,,IP,4,,IP,1,,IP,3,,IP,3,,IP,仲谷 颯仁,6.1,0.15,3.6,6,5,SG,6,,IP,2,,IP,1,,IP,4,,SG,2,,IP,3,,IP,5,,G2,2,3,SG,3,,IP,福島 陽子,3.8,0.23,4.2,2,,G3,3,6,IP,5,,IP,6,,G3,6,,IP,3,,G3,4,,G3,5,,G3,4,,G3,4,,G3,山田 陽翔,1.0,0.17,4.0,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609092103,2026-09-09,21,03R,野中 一平,9.6,0.12,1.4,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,3,,G2,1,,G2,川上 清人,3.9,0.17,2.9,5,,IP,3,,IP,2,,IP,4,,IP,5,3,IP,5,,IP,4,,IP,5,,IP,2,,IP,6,,IP,鶴本 崇文,6.2,0.17,3.6,4,,IP,2,,IP,5,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,3,,IP,5,,IP,上之 晃弘,4.6,0.19,3.3,6,,G3,1,,G3,3,,IP,4,,IP,6,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,岡 祐臣,5.2,0.15,3.6,4,,IP,1,,IP,4,,IP,3,,IP,4,,IP,4,,IP,5,,G2,3,,G2,5,,IP,2,,IP,伊藤 玲奈,3.5,0.22,4.1,5,,IP,5,,G3,4,5,IP,4,,G3,4,,IP,1,,IP,4,,IP,5,,IP,5,,IP,6,,IP
202609092104,2026-09-09,21,04R,西野 雄貴,8.7,0.11,2.4,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,小林 遼太,7.4,0.18,2.8,3,,G3,2,,G3,4,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,2,,IP,田川 大貴,4.8,0.17,3.7,5,,IP,3,,IP,4,4,IP,5,,G3,6,,G3,1,4,IP,6,,G2,5,,G2,1,,IP,2,,IP,宗行 治哉,6.2,0.16,3.3,3,,IP,4,,IP,5,,IP,2,,IP,5,,IP,1,,IP,4,,IP,1,,IP,2,,G2,3,,G2,長尾 萌加,5.8,0.14,2.5,1,,IP,3,,IP,3,,IP,3,,IP,1,,IP,4,,IP,4,,IP,3,,IP,5,,IP,4,,IP,中田 元泰,5.1,0.16,4.8,5,,IP,3,,IP,3,,IP,3,,IP,3,4,IP,5,,IP,1,,IP,4,,G2,6,,G2,4,,IP
202609092105,2026-09-09,21,05R,君島 秀三,8.8,0.18,3.0,2,,IP,1,,IP,5,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,前原 哉,4.2,0.19,4.3,4,,G3,4,,G3,2,,IP,4,,IP,5,,IP,4,,IP,3,,IP,5,,IP,5,,IP,3,,IP,金子 萌,6.5,0.12,2.3,1,,IP,2,,IP,1,,IP,6,6,IP,2,,IP,5,,IP,4,,IP,4,,IP,1,,IP,3,,IP,一色 凌雅,5.6,0.2,3.6,6,,IP,3,,IP,5,,IP,1,,IP,1,,IP,6,,IP,3,,G3,4,,IP,1,,IP,3,,IP,中村 楓,3.1,0.15,2.8,5,,IP,6,,IP,5,,IP,3,,IP,1,,IP,6,6,IP,6,,IP,3,,IP,6,6,IP,6,6,IP,伊藤 喜智,3.6,0.2,4.3,6,,IP,2,,IP,5,,IP,6,,IP,5,,IP,4,,IP,3,,IP,2,,IP,5,,IP,5,,IP
202609092106,2026-09-09,21,06R,別府 昌樹,7.8,0.15,3.2,2,,IP,1,,IP,5,2,IP,3,,IP,1,,IP,3,,IP,1,,IP,3,,IP,1,2,IP,1,,IP,田中 宏樹,6.2,0.12,3.2,5,,IP,3,,IP,3,,IP,4,,IP,2,,IP,4,,IP,1,,IP,2,,IP,2,,IP,3,,IP,石川 真二,7.7,0.13,1.5,3,2,IP,1,2,IP,2,2,IP,1,2,IP,1,2,IP,1,1,IP,5,2,IP,2,1,IP,3,2,IP,4,2,IP,冨成 謙児,2.3,0.19,4.0,5,,IP,6,,IP,4,,IP,6,,G3,5,,IP,4,,IP,6,,IP,5,,IP,5,,IP,4,,IP,津田 裕絵,3.7,0.15,4.0,4,,IP,5,,IP,3,,IP,4,,IP,5,,IP,6,,IP,4,,IP,2,,IP,5,,IP,4,,IP,藤森 陸斗,2.7,0.17,4.3,5,,IP,5,,IP,4,,IP,エ,,IP,5,,IP,4,,IP,6,,G3,5,,IP,2,,IP,5,,IP
202609092107,2026-09-09,21,07R,小池 公生,8.0,0.17,3.9,3,,IP,2,,IP,1,,IP,1,,IP,4,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,岡部 大輔,7.0,0.17,3.1,3,,IP,2,,IP,4,3,IP,2,,IP,2,,IP,1,,IP,3,,IP,2,,IP,3,,IP,3,,IP,仁科 さやか,3.5,0.2,4.8,6,,IP,3,,G3,4,,G3,3,,G3,6,,G3,2,,IP,4,4,IP,6,,G3,5,,G3,5,,IP,鈴木 秀茉,3.1,0.15,3.7,6,,IP,2,,IP,5,5,IP,5,,IP,4,,IP,6,,G3,4,,G3,6,,IP,3,,IP,5,,IP,谷川 祐一,5.3,0.12,2.0,6,,G3,4,,IP,5,,IP,4,,IP,2,,G3,3,,G3,2,,IP,4,4,IP,2,4,IP,2,,IP,今泉 博人,1.8,0.21,4.2,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609092108,2026-09-09,21,08R,田川 大貴,7.5,0.15,3.0,1,,IP,1,,IP,F,,IP,2,,G3,2,,G3,3,,IP,4,,IP,2,,G2,1,,IP,1,,IP,下寺 秀和,7.8,0.13,2.6,1,,IP,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,1,,IP,4,,IP,池 千夏,3.5,0.16,2.7,3,,IP,5,,IP,4,,IP,5,,IP,3,,G3,1,,G3,6,,G3,6,,IP,5,,IP,6,,IP,川上 清人,2.8,0.17,3.3,4,6,IP,5,,IP,5,,IP,4,,IP,1,,IP,6,,IP,5,6,IP,6,,IP,6,,IP,6,5,IP,常盤 海心,2.5,0.22,4.3,6,,IP,5,,IP,6,,IP,6,4,IP,2,,IP,6,,IP,4,,IP,6,,IP,5,,IP,4,,IP,井手 良太,4.4,0.1,1.8,1,,IP,5,,IP,4,,IP,5,,IP,4,,IP,3,,IP,5,,IP,2,,IP,5,,IP,5,,IP
