レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609091106,2026-09-09,11,06R,5060,0.1465,0.1077,0.1853,5234,0.1416,0.1028,0.1805,5343,0.1477,0.1017,0.1938,5303,0.1544,0.1111,0.1977,5421,0.2294,0.1748,0.284,5210,0.1636,0.1289,0.1983
202609091107,2026-09-09,11,07R,5298,0.1261,0.0911,0.1611,5379,0.1624,0.1057,0.219,5268,0.1743,0.1192,0.2294,5329,0.173,0.1274,0.2185,5460,0.1749,0.1323,0.2175,5179,0.1955,0.151,0.24
202609091108,2026-09-09,11,08R,5368,0.1276,0.0881,0.1671,5276,0.1452,0.1031,0.1873,5238,0.1516,0.1102,0.1929,5199,0.1153,0.0781,0.1525,5226,0.1501,0.1068,0.1934,5010,0.1621,0.1246,0.1996
202609091109,2026-09-09,11,09R,5376,0.15,0.1063,0.1937,5246,0.152,0.108,0.1959,5186,0.1608,0.1206,0.2011,5275,0.131,0.0896,0.1724,5388,0.2452,0.1973,0.2931,5130,0.1837,0.1445,0.2228
202609091110,2026-09-09,11,10R,5216,0.1478,0.1121,0.1835,5136,0.1329,0.0982,0.1676,5157,0.1604,0.1182,0.2026,5106,0.1732,0.1265,0.22,5354,0.1633,0.1156,0.2111,5234,0.155,0.1162,0.1939
202609091111,2026-09-09,11,11R,5221,0.1392,0.1047,0.1737,5134,0.1409,0.1085,0.1734,5298,0.1276,0.0926,0.1626,5060,0.151,0.1122,0.1898,5167,0.1571,0.1075,0.2066,5154,0.1767,0.1368,0.2165
202609091112,2026-09-09,11,12R,5018,0.1312,0.0938,0.1686,5280,0.1451,0.106,0.1842,5255,0.1862,0.1422,0.2302,5222,0.1753,0.1356,0.215,5212,0.1214,0.0833,0.1596,5135,0.1933,0.1473,0.2392
202609091301,2026-09-09,13,01R,3643,0.1705,0.1284,0.2127,3838,0.142,0.1068,0.1772,4308,0.1498,0.1098,0.1898,3577,0.1482,0.1067,0.1896,5372,0.1925,0.122,0.263,2878,0.1801,0.1399,0.2204
202609091302,2026-09-09,13,02R,3584,0.1669,0.129,0.2048,4079,0.152,0.1199,0.1841,4750,0.1539,0.1125,0.1954,5448,0.1906,0.1361,0.2451,5089,0.1473,0.1104,0.1842,3731,0.184,0.1474,0.2206
202609091303,2026-09-09,13,03R,4515,0.1535,0.1164,0.1907,4247,0.1516,0.1098,0.1933,3870,0.1747,0.1293,0.22,3663,0.1727,0.1348,0.2106,4036,0.1466,0.1075,0.1857,4049,0.1626,0.1206,0.2045
202609091304,2026-09-09,13,04R,5307,0.161,0.1081,0.2139,4567,0.224,0.175,0.273,3853,0.1734,0.1299,0.2169,4297,0.1173,0.0832,0.1513,4152,0.1766,0.1379,0.2153,4039,0.161,0.1209,0.201
202609091305,2026-09-09,13,05R,5339,0.1517,0.1101,0.1933,4184,0.1468,0.1087,0.1849,4729,0.1701,0.1297,0.2105,5372,0.1896,0.1191,0.2601,3574,0.1513,0.1143,0.1883,4608,0.1671,0.1237,0.2104
202609091306,2026-09-09,13,06R,3975,0.1277,0.0947,0.1608,5328,0.154,0.1144,0.1935,4176,0.1605,0.1109,0.2101,3984,0.1542,0.1222,0.1862,3643,0.1779,0.1358,0.2201,5448,0.207,0.1525,0.2615
202609091307,2026-09-09,13,07R,4121,0.124,0.088,0.16,2878,0.1667,0.1265,0.207,4036,0.1407,0.1016,0.1798,5244,0.163,0.1176,0.2083,4002,0.1432,0.1088,0.1777,4750,0.1733,0.1319,0.2148
202609091308,2026-09-09,13,08R,3853,0.1719,0.1284,0.2154,3731,0.1706,0.134,0.2072,3548,0.1225,0.0862,0.1588,3581,0.1798,0.1404,0.2192,4902,0.1896,0.1534,0.2259,4308,0.1692,0.1292,0.2092
202609091309,2026-09-09,13,09R,4251,0.184,0.1389,0.2291,4152,0.1767,0.138,0.2154,4049,0.1432,0.1012,0.1851,3860,0.1859,0.1422,0.2295,3584,0.1743,0.1364,0.2122,4184,0.1602,0.1221,0.1983
202609091310,2026-09-09,13,10R,3574,0.1439,0.1069,0.1809,4172,0.1543,0.1117,0.1969,5089,0.1414,0.1045,0.1783,4039,0.1446,0.1045,0.1846,4515,0.1609,0.1238,0.1981,4672,0.1809,0.1418,0.2201
202609091311,2026-09-09,13,11R,3984,0.1497,0.1177,0.1817,3663,0.1757,0.1378,0.2136,4121,0.1255,0.0895,0.1615,3838,0.139,0.1038,0.1742,5339,0.1591,0.1175,0.2007,4042,0.1977,0.1577,0.2376
202609091312,2026-09-09,13,12R,4297,0.1128,0.0787,0.1468,4002,0.1433,0.1089,0.1778,4608,0.1477,0.1043,0.191,3975,0.1322,0.0992,0.1653,4247,0.1515,0.1097,0.1932,4079,0.1654,0.1333,0.1975
202609091401,2026-09-09,14,01R,4530,0.1307,0.0907,0.1706,4678,0.1876,0.1498,0.2255,5342,0.1714,0.1256,0.2171,4843,0.1741,0.1328,0.2153,5334,0.219,0.1698,0.2681,4746,0.1912,0.1414,0.2411
202609091402,2026-09-09,14,02R,5069,0.1447,0.105,0.1843,4714,0.1641,0.1214,0.2068,5198,0.177,0.1346,0.2195,5056,0.1624,0.1246,0.2003,4611,0.1371,0.0913,0.1828,5189,0.2053,0.1527,0.2579
202609091403,2026-09-09,14,03R,4885,0.1257,0.0841,0.1672,4400,0.1853,0.1427,0.2279,4733,0.13,0.0954,0.1647,4901,0.1719,0.1333,0.2106,4845,0.2068,0.1651,0.2485,5108,0.2515,0.2072,0.2958
202609091404,2026-09-09,14,04R,4372,0.148,0.1137,0.1823,4642,0.1542,0.1158,0.1926,4546,0.1459,0.1088,0.183,4984,0.194,0.1447,0.2433,4680,0.1835,0.1377,0.2293,4965,0.182,0.1355,0.2285
202609091405,2026-09-09,14,05R,5180,0.175,0.1213,0.2287,5342,0.1774,0.1316,0.2231,4784,0.2097,0.1648,0.2547,3470,0.1705,0.1237,0.2173,4738,0.1658,0.1304,0.2011,4347,0.1782,0.1414,0.215
202609091406,2026-09-09,14,06R,4720,0.1896,0.1445,0.2346,4450,0.1834,0.1398,0.227,5195,0.146,0.1065,0.1855,4775,0.129,0.081,0.177,4689,0.1541,0.117,0.1912,5390,0.1809,0.1379,0.224
202609091407,2026-09-09,14,07R,5153,0.1614,0.1171,0.2057,4901,0.1749,0.1363,0.2136,4714,0.1581,0.1154,0.2008,4627,0.1421,0.104,0.1801,4530,0.1381,0.0981,0.178,5440,0.1947,0.1457,0.2436
202609091408,2026-09-09,14,08R,4900,0.1528,0.1104,0.1951,4372,0.1555,0.1212,0.1898,4400,0.1793,0.1367,0.2219,5193,0.1522,0.1102,0.1942,5198,0.1829,0.1405,0.2254,4071,0.1979,0.1528,0.2431
202609091409,2026-09-09,14,09R,4845,0.1994,0.1577,0.2411,4738,0.1659,0.1305,0.2012,4680,0.1776,0.1318,0.2234,5380,0.2608,0.2161,0.3055,5069,0.1521,0.1124,0.1917,4843,0.1905,0.1492,0.2317
202609091410,2026-09-09,14,10R,4784,0.2082,0.1633,0.2532,4775,0.132,0.084,0.18,5108,0.2321,0.1878,0.2764,4546,0.1489,0.1118,0.186,4050,0.153,0.1126,0.1934,4878,0.186,0.1481,0.224
202609091411,2026-09-09,14,11R,5195,0.1445,0.105,0.184,4347,0.1648,0.128,0.2016,5189,0.1859,0.1333,0.2385,5153,0.1659,0.1216,0.2102,4885,0.1331,0.0915,0.1746,4642,0.1676,0.1292,0.206
202609091412,2026-09-09,14,12R,5193,0.1477,0.1057,0.1897,4627,0.1451,0.107,0.1831,4974,0.1706,0.1357,0.2055,4733,0.133,0.0984,0.1677,5056,0.1653,0.1275,0.2032,4450,0.1968,0.1532,0.2404
202609091601,2026-09-09,16,01R,4067,0.1535,0.1166,0.1904,4449,0.1544,0.1067,0.202,5335,0.1654,0.1176,0.2132,4924,0.1723,0.1305,0.2142,4410,0.1521,0.1131,0.191,5076,0.1649,0.1179,0.2119
202609091602,2026-09-09,16,02R,3866,0.1867,0.1397,0.2336,5326,0.1677,0.1248,0.2107,4789,0.1509,0.0996,0.2023,4343,0.1694,0.124,0.2148,5124,0.1496,0.1121,0.187,4374,0.17,0.1365,0.2035
202609091603,2026-09-09,16,03R,5286,0.1357,0.0929,0.1786,3988,0.1237,0.0893,0.1581,4436,0.1582,0.1213,0.1951,4131,0.1526,0.1047,0.2005,4788,0.1357,0.092,0.1793,3284,0.2319,0.179,0.2848
202609091604,2026-09-09,16,04R,5358,0.2108,0.165,0.2566,4359,0.134,0.093,0.175,4460,0.1347,0.0866,0.1827,4350,0.1217,0.09,0.1534,5265,0.1547,0.1137,0.1957,5109,0.1597,0.1082,0.2112
202609091605,2026-09-09,16,05R,5299,0.1081,0.0717,0.1445,4314,0.145,0.0958,0.1943,5047,0.1506,0.1069,0.1943,4499,0.1981,0.1535,0.2427,4446,0.1394,0.1046,0.1743,5464,0.2101,0.1521,0.2681
202609091606,2026-09-09,16,06R,5063,0.1606,0.1231,0.1982,4286,0.1416,0.1065,0.1767,4828,0.1622,0.1245,0.1999,5338,0.1306,0.0776,0.1836,4441,0.1154,0.0805,0.1503,5423,0.2628,0.2009,0.3246
202609091607,2026-09-09,16,07R,4382,0.1573,0.119,0.1956,4789,0.1569,0.1056,0.2083,5076,0.1455,0.0985,0.1925,5074,0.1835,0.1422,0.2247,4072,0.1278,0.0911,0.1645,4754,0.1658,0.1326,0.1989
202609091608,2026-09-09,16,08R,4797,0.2017,0.1538,0.2496,4410,0.1522,0.1132,0.1911,4343,0.1664,0.121,0.2118,3988,0.1207,0.0863,0.1551,4728,0.2074,0.1697,0.245,5292,0.2014,0.1516,0.2512
202609091609,2026-09-09,16,09R,4460,0.1332,0.0851,0.1812,5047,0.1566,0.1129,0.2003,5124,0.1437,0.1062,0.1811,4436,0.1612,0.1243,0.1981,4364,0.1225,0.0886,0.1563,4924,0.1887,0.1469,0.2306
202609091610,2026-09-09,16,10R,4499,0.1936,0.149,0.2382,4067,0.161,0.1241,0.1979,4788,0.1298,0.0861,0.1734,5109,0.1433,0.0918,0.1948,4030,0.1347,0.0994,0.17,5326,0.1811,0.1382,0.2241
202609091611,2026-09-09,16,11R,4446,0.132,0.0972,0.1669,4754,0.1524,0.1192,0.1855,4374,0.1506,0.1171,0.1841,4828,0.1652,0.1275,0.2029,4359,0.1339,0.0929,0.1749,4131,0.169,0.1211,0.2169
202609091612,2026-09-09,16,12R,4072,0.1204,0.0837,0.1571,3284,0.2185,0.1656,0.2714,4350,0.1187,0.087,0.1504,4314,0.142,0.0928,0.1913,4797,0.2091,0.1612,0.257,4286,0.155,0.1199,0.1901
202609091701,2026-09-09,17,01R,4574,0.1781,0.1332,0.2231,5036,0.1311,0.0925,0.1697,4231,0.1652,0.1289,0.2015,4023,0.174,0.1319,0.2162,3868,0.1811,0.1431,0.219,3748,0.1934,0.1504,0.2364
202609091702,2026-09-09,17,02R,3920,0.167,0.1243,0.2097,3662,0.1655,0.1251,0.2058,5236,0.1559,0.1156,0.1962,5384,0.2141,0.1608,0.2673,5311,0.1653,0.1192,0.2113,4201,0.1629,0.1212,0.2046
202609091703,2026-09-09,17,03R,4134,0.1605,0.1225,0.1985,4732,0.1126,0.0753,0.15,4332,0.2054,0.1602,0.2506,3556,0.1465,0.1073,0.1856,4570,0.1488,0.1124,0.1853,5452,0.212,0.1679,0.2562
202609091704,2026-09-09,17,04R,3637,0.1761,0.1299,0.2223,4601,0.1184,0.0835,0.1533,3503,0.149,0.1069,0.1911,4839,0.1295,0.0844,0.1747,4969,0.1764,0.1217,0.231,4637,0.1787,0.1392,0.2183
202609091705,2026-09-09,17,05R,4514,0.1697,0.1267,0.2126,5249,0.1404,0.0989,0.1818,5041,0.1941,0.1475,0.2408,4808,0.1482,0.1079,0.1884,4241,0.156,0.1102,0.2017,3381,0.1404,0.105,0.1757
202609091706,2026-09-09,17,06R,5035,0.1485,0.1061,0.1909,4952,0.1763,0.1301,0.2225,4650,0.1482,0.1077,0.1886,3333,0.1386,0.0976,0.1797,5036,0.131,0.0924,0.1696,3684,0.1887,0.1294,0.2479
202609091707,2026-09-09,17,07R,4023,0.1695,0.1274,0.2117,4302,0.1315,0.0936,0.1694,4428,0.1095,0.0746,0.1444,5311,0.1624,0.1163,0.2084,3497,0.1662,0.1225,0.2098,5450,0.1959,0.1476,0.2443
202609091708,2026-09-09,17,08R,4406,0.1396,0.1019,0.1774,3748,0.18,0.137,0.223,4832,0.1397,0.0968,0.1827,4158,0.1581,0.1218,0.1944,5384,0.217,0.1637,0.2702,4732,0.126,0.0887,0.1634
202609091709,2026-09-09,17,09R,4461,0.1469,0.1044,0.1893,4637,0.1653,0.1258,0.2049,4134,0.162,0.124,0.2,4201,0.1465,0.1048,0.1882,3265,0.1557,0.1173,0.1941,4231,0.1846,0.1483,0.2209
202609091710,2026-09-09,17,10R,3868,0.1737,0.1357,0.2116,4593,0.153,0.1136,0.1924,4241,0.1501,0.1043,0.1958,4332,0.2084,0.1632,0.2536,5236,0.1618,0.1215,0.2021,3503,0.1684,0.1263,0.2105
202609091711,2026-09-09,17,11R,4570,0.1414,0.105,0.1779,4808,0.1512,0.1109,0.1914,4574,0.1796,0.1347,0.2246,5035,0.153,0.1106,0.1954,3662,0.1654,0.125,0.2057,4839,0.1459,0.1008,0.1911
202609091712,2026-09-09,17,12R,3556,0.142,0.1028,0.1811,3333,0.1416,0.1006,0.1827,4302,0.1255,0.0876,0.1634,4514,0.1742,0.1312,0.2171,4601,0.1183,0.0834,0.1532,4832,0.1591,0.1162,0.2021
202609092001,2026-09-09,20,01R,4094,0.1647,0.1299,0.1995,3539,0.1843,0.1461,0.2226,3175,0.1497,0.1088,0.1906,4396,0.178,0.1281,0.2278,5014,0.1601,0.117,0.2031,5382,0.2041,0.1587,0.2495
